# [1]Indel length	[2]Count
-60	2527
-59	45
-58	83
-57	60
-56	110
-55	77
-54	110
-53	67
-52	115
-51	81
-50	149
-49	156
-48	213
-47	104
-46	164
-45	125
-44	224
-43	107
-42	230
-41	148
-40	388
-39	192
-38	290
-37	227
-36	463
-35	248
-34	404
-33	254
-32	626
-31	340
-30	775
-29	408
-28	964
-27	497
-26	883
-25	720
-24	1536
-23	669
-22	1350
-21	814
-20	2483
-19	977
-18	2208
-17	1180
-16	3820
-15	2449
-14	3673
-13	2116
-12	7636
-11	2707
-10	7746
-9	4214
-8	13608
-7	5521
-6	16329
-5	15320
-4	50851
-3	34972
-2	91927
-1	230633
1	233862
2	91169
3	33084
4	48203
5	14206
6	15749
7	5301
8	13575
9	4132
10	7570
11	2623
12	7316
13	1841
14	3302
15	2196
16	3544
17	1026
18	2125
19	870
20	2480
21	807
22	1186
23	581
24	1425
25	610
26	793
27	504
28	894
29	331
30	718
31	328
32	591
33	227
34	386
35	267
36	410
37	189
38	291
39	179
40	336
41	130
42	217
43	124
44	144
45	133
46	136
47	114
48	175
49	119
50	148
51	92
52	125
53	84
54	112
55	78
56	107
57	68
58	77
59	54
60	2630
