# [1]Indel length	[2]Count
-60	2529
-59	45
-58	88
-57	53
-56	123
-55	66
-54	129
-53	57
-52	119
-51	85
-50	165
-49	162
-48	215
-47	102
-46	168
-45	123
-44	229
-43	113
-42	232
-41	126
-40	382
-39	183
-38	304
-37	216
-36	426
-35	239
-34	386
-33	272
-32	651
-31	296
-30	789
-29	383
-28	941
-27	504
-26	960
-25	712
-24	1503
-23	637
-22	1255
-21	777
-20	2500
-19	999
-18	2256
-17	1211
-16	3823
-15	2295
-14	3577
-13	2172
-12	7652
-11	2746
-10	7790
-9	4320
-8	13636
-7	5642
-6	16500
-5	15070
-4	50523
-3	35059
-2	92221
-1	230241
1	233975
2	91570
3	33268
4	48509
5	13889
6	15982
7	5210
8	13558
9	4095
10	7317
11	2589
12	7433
13	1914
14	3268
15	2262
16	3662
17	1085
18	2116
19	838
20	2413
21	817
22	1207
23	606
24	1519
25	648
26	851
27	491
28	877
29	348
30	705
31	320
32	627
33	243
34	418
35	270
36	399
37	193
38	251
39	156
40	342
41	111
42	194
43	116
44	167
45	136
46	153
47	106
48	172
49	112
50	126
51	82
52	137
53	82
54	134
55	74
56	103
57	58
58	97
59	65
60	2875
