# [1]Indel length	[2]Count
-60	2499
-59	52
-58	82
-57	48
-56	121
-55	74
-54	123
-53	53
-52	120
-51	86
-50	173
-49	147
-48	201
-47	105
-46	149
-45	140
-44	201
-43	113
-42	240
-41	151
-40	370
-39	170
-38	305
-37	206
-36	451
-35	249
-34	396
-33	271
-32	670
-31	302
-30	793
-29	382
-28	934
-27	459
-26	909
-25	694
-24	1497
-23	652
-22	1326
-21	835
-20	2541
-19	968
-18	2290
-17	1226
-16	3902
-15	2344
-14	3630
-13	2065
-12	7809
-11	2734
-10	7801
-9	4369
-8	13626
-7	5596
-6	16577
-5	15139
-4	50858
-3	35312
-2	92859
-1	231703
1	234715
2	91814
3	33356
4	48634
5	14076
6	15980
7	5109
8	13721
9	3964
10	7332
11	2601
12	7481
13	1902
14	3352
15	2236
16	3750
17	1100
18	2091
19	867
20	2527
21	786
22	1199
23	610
24	1530
25	639
26	831
27	495
28	882
29	328
30	693
31	330
32	611
33	247
34	359
35	287
36	420
37	190
38	264
39	174
40	331
41	130
42	196
43	122
44	174
45	142
46	144
47	89
48	184
49	122
50	140
51	82
52	124
53	93
54	114
55	72
56	98
57	68
58	83
59	56
60	2671
