# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.55
-58	0.55
-57	0.55
-56	0.53
-55	0.58
-54	0.59
-53	0.55
-52	0.63
-51	0.59
-50	0.58
-49	0.55
-48	0.58
-47	0.55
-46	0.64
-45	0.64
-44	0.57
-43	0.59
-42	0.60
-41	0.61
-40	0.59
-39	0.58
-38	0.62
-37	0.61
-36	0.62
-35	0.58
-34	0.65
-33	0.63
-32	0.63
-31	0.66
-30	0.62
-29	0.62
-28	0.63
-27	0.63
-26	0.63
-25	0.61
-24	0.62
-23	0.61
-22	0.63
-21	0.63
-20	0.61
-19	0.66
-18	0.64
-17	0.66
-16	0.62
-15	0.62
-14	0.63
-13	0.66
-12	0.62
-11	0.66
-10	0.62
-9	0.65
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.63
6	0.59
7	0.60
8	0.57
9	0.60
10	0.57
11	0.60
12	0.57
13	0.60
14	0.56
15	0.59
16	0.57
17	0.61
18	0.56
19	0.64
20	0.56
21	0.62
22	0.58
23	0.60
24	0.58
25	0.58
26	0.57
27	0.60
28	0.59
29	0.66
30	0.58
31	0.63
32	0.57
33	0.61
34	0.60
35	0.62
36	0.58
37	0.65
38	0.61
39	0.60
40	0.58
41	0.69
42	0.64
43	0.65
44	0.61
45	0.52
46	0.64
47	0.60
48	0.62
49	0.61
50	0.62
51	0.63
52	0.65
53	0.63
54	0.66
55	0.67
56	0.63
57	0.61
58	0.59
59	0.68
60	0.64
