# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.58
-57	0.57
-56	0.62
-55	0.58
-54	0.58
-53	0.54
-52	0.61
-51	0.57
-50	0.58
-49	0.52
-48	0.59
-47	0.59
-46	0.61
-45	0.59
-44	0.61
-43	0.64
-42	0.63
-41	0.61
-40	0.61
-39	0.61
-38	0.65
-37	0.59
-36	0.64
-35	0.61
-34	0.64
-33	0.63
-32	0.63
-31	0.63
-30	0.62
-29	0.65
-28	0.63
-27	0.62
-26	0.64
-25	0.63
-24	0.64
-23	0.65
-22	0.65
-21	0.64
-20	0.63
-19	0.65
-18	0.64
-17	0.65
-16	0.63
-15	0.62
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.63
4	0.63
5	0.62
6	0.59
7	0.59
8	0.58
9	0.60
10	0.57
11	0.59
12	0.58
13	0.59
14	0.56
15	0.58
16	0.57
17	0.60
18	0.55
19	0.61
20	0.56
21	0.60
22	0.55
23	0.60
24	0.58
25	0.58
26	0.56
27	0.60
28	0.57
29	0.59
30	0.58
31	0.64
32	0.59
33	0.61
34	0.54
35	0.57
36	0.59
37	0.65
38	0.60
39	0.60
40	0.56
41	0.66
42	0.61
43	0.60
44	0.58
45	0.56
46	0.58
47	0.67
48	0.60
49	0.66
50	0.58
51	0.64
52	0.65
53	0.66
54	0.59
55	0.61
56	0.62
57	0.65
58	0.56
59	0.63
60	0.63
