# [1]Indel length	[2]Count
-60	2355
-59	49
-58	78
-57	60
-56	115
-55	51
-54	113
-53	61
-52	124
-51	72
-50	152
-49	143
-48	194
-47	102
-46	168
-45	120
-44	204
-43	106
-42	197
-41	149
-40	360
-39	171
-38	306
-37	217
-36	425
-35	236
-34	394
-33	245
-32	589
-31	305
-30	746
-29	378
-28	873
-27	450
-26	872
-25	659
-24	1539
-23	638
-22	1272
-21	806
-20	2424
-19	904
-18	2209
-17	1158
-16	3707
-15	2293
-14	3540
-13	2090
-12	7466
-11	2651
-10	7749
-9	4208
-8	13218
-7	5405
-6	15962
-5	15076
-4	49851
-3	34468
-2	90514
-1	226890
1	229776
2	89754
3	32415
4	47490
5	13936
6	15365
7	4909
8	13133
9	3868
10	7161
11	2472
12	7034
13	1780
14	3168
15	2173
16	3665
17	1092
18	1977
19	815
20	2361
21	756
22	1154
23	577
24	1465
25	629
26	797
27	416
28	859
29	296
30	643
31	301
32	536
33	234
34	317
35	250
36	390
37	208
38	232
39	168
40	325
41	121
42	196
43	115
44	160
45	134
46	129
47	104
48	170
49	112
50	113
51	81
52	125
53	80
54	101
55	58
56	95
57	53
58	73
59	60
60	2444
