# [1]Indel length	[2]Count
-60	2476
-59	40
-58	79
-57	49
-56	110
-55	65
-54	129
-53	66
-52	121
-51	88
-50	194
-49	168
-48	201
-47	96
-46	164
-45	135
-44	195
-43	112
-42	231
-41	153
-40	405
-39	189
-38	269
-37	219
-36	449
-35	241
-34	404
-33	271
-32	651
-31	321
-30	731
-29	395
-28	883
-27	489
-26	907
-25	708
-24	1527
-23	621
-22	1265
-21	793
-20	2489
-19	960
-18	2206
-17	1191
-16	3718
-15	2355
-14	3632
-13	2013
-12	7545
-11	2738
-10	7651
-9	4265
-8	13521
-7	5349
-6	16042
-5	14884
-4	49992
-3	34606
-2	91462
-1	227364
1	230518
2	90298
3	32665
4	47905
5	13939
6	15612
7	5050
8	13349
9	3961
10	7175
11	2545
12	7157
13	1840
14	3212
15	2132
16	3582
17	1016
18	2053
19	870
20	2387
21	782
22	1100
23	552
24	1445
25	638
26	787
27	449
28	866
29	329
30	736
31	312
32	585
33	246
34	320
35	271
36	423
37	187
38	237
39	158
40	340
41	139
42	200
43	116
44	174
45	124
46	151
47	98
48	168
49	119
50	162
51	70
52	144
53	88
54	123
55	84
56	114
57	64
58	75
59	71
60	2622
