# [1]Indel length	[2]Count
-60	2557
-59	47
-58	95
-57	53
-56	115
-55	59
-54	118
-53	74
-52	122
-51	77
-50	157
-49	149
-48	203
-47	88
-46	160
-45	130
-44	218
-43	112
-42	246
-41	143
-40	380
-39	194
-38	299
-37	202
-36	447
-35	276
-34	417
-33	245
-32	639
-31	340
-30	776
-29	409
-28	953
-27	510
-26	928
-25	716
-24	1560
-23	644
-22	1328
-21	821
-20	2539
-19	993
-18	2292
-17	1218
-16	3848
-15	2366
-14	3697
-13	2145
-12	7608
-11	2783
-10	7685
-9	4307
-8	13554
-7	5581
-6	16372
-5	15122
-4	51082
-3	35039
-2	93338
-1	232072
1	236797
2	92270
3	33667
4	48831
5	14230
6	16132
7	5387
8	13649
9	4096
10	7499
11	2714
12	7550
13	1923
14	3442
15	2255
16	3753
17	1138
18	2108
19	893
20	2544
21	825
22	1208
23	606
24	1558
25	671
26	875
27	465
28	882
29	336
30	713
31	293
32	556
33	250
34	372
35	265
36	384
37	197
38	253
39	164
40	324
41	121
42	199
43	136
44	199
45	129
46	145
47	114
48	184
49	109
50	135
51	74
52	118
53	87
54	118
55	74
56	104
57	64
58	87
59	69
60	2624
