# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.65
-57	0.54
-56	0.60
-55	0.53
-54	0.63
-53	0.57
-52	0.59
-51	0.65
-50	0.60
-49	0.57
-48	0.59
-47	0.62
-46	0.59
-45	0.56
-44	0.59
-43	0.62
-42	0.64
-41	0.61
-40	0.61
-39	0.61
-38	0.64
-37	0.60
-36	0.62
-35	0.62
-34	0.67
-33	0.61
-32	0.65
-31	0.65
-30	0.65
-29	0.60
-28	0.65
-27	0.63
-26	0.64
-25	0.63
-24	0.63
-23	0.64
-22	0.66
-21	0.63
-20	0.63
-19	0.65
-18	0.66
-17	0.66
-16	0.63
-15	0.63
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.59
9	0.60
10	0.57
11	0.61
12	0.58
13	0.60
14	0.58
15	0.59
16	0.58
17	0.61
18	0.56
19	0.62
20	0.57
21	0.62
22	0.56
23	0.64
24	0.59
25	0.60
26	0.57
27	0.62
28	0.60
29	0.64
30	0.59
31	0.64
32	0.58
33	0.63
34	0.60
35	0.60
36	0.62
37	0.61
38	0.60
39	0.60
40	0.62
41	0.62
42	0.64
43	0.65
44	0.60
45	0.64
46	0.59
47	0.58
48	0.58
49	0.62
50	0.62
51	0.68
52	0.64
53	0.63
54	0.62
55	0.63
56	0.66
57	0.61
58	0.62
59	0.68
60	0.64
