# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.55
-58	0.56
-57	0.53
-56	0.57
-55	0.57
-54	0.60
-53	0.57
-52	0.60
-51	0.49
-50	0.61
-49	0.54
-48	0.59
-47	0.56
-46	0.57
-45	0.57
-44	0.61
-43	0.62
-42	0.61
-41	0.64
-40	0.60
-39	0.59
-38	0.63
-37	0.59
-36	0.61
-35	0.58
-34	0.64
-33	0.61
-32	0.63
-31	0.60
-30	0.64
-29	0.62
-28	0.63
-27	0.62
-26	0.62
-25	0.63
-24	0.64
-23	0.62
-22	0.63
-21	0.63
-20	0.61
-19	0.65
-18	0.64
-17	0.63
-16	0.61
-15	0.63
-14	0.62
-13	0.65
-12	0.62
-11	0.64
-10	0.61
-9	0.62
-8	0.61
-7	0.62
-6	0.61
-5	0.61
-4	0.62
-3	0.62
-2	0.62
-1	0.67
1	0.66
2	0.61
3	0.61
4	0.62
5	0.60
6	0.57
7	0.55
8	0.56
9	0.56
10	0.56
11	0.56
12	0.56
13	0.57
14	0.55
15	0.57
16	0.55
17	0.57
18	0.54
19	0.58
20	0.56
21	0.58
22	0.55
23	0.58
24	0.57
25	0.58
26	0.57
27	0.61
28	0.58
29	0.58
30	0.58
31	0.60
32	0.57
33	0.59
34	0.58
35	0.58
36	0.59
37	0.61
38	0.62
39	0.59
40	0.58
41	0.65
42	0.59
43	0.56
44	0.55
45	0.56
46	0.60
47	0.61
48	0.58
49	0.63
50	0.57
51	0.63
52	0.59
53	0.60
54	0.65
55	0.61
56	0.61
57	0.63
58	0.59
59	0.61
60	0.63
