# [1]Indel length	[2]Count
-60	2375
-59	50
-58	73
-57	40
-56	97
-55	60
-54	116
-53	58
-52	110
-51	78
-50	126
-49	120
-48	188
-47	96
-46	147
-45	109
-44	174
-43	109
-42	185
-41	133
-40	359
-39	161
-38	274
-37	189
-36	423
-35	226
-34	383
-33	247
-32	615
-31	334
-30	727
-29	368
-28	911
-27	454
-26	906
-25	658
-24	1463
-23	587
-22	1218
-21	769
-20	2397
-19	910
-18	2099
-17	1159
-16	3658
-15	2265
-14	3529
-13	2108
-12	7398
-11	2662
-10	7651
-9	4108
-8	13192
-7	5389
-6	15822
-5	14598
-4	50041
-3	34290
-2	90318
-1	226746
1	228475
2	88261
3	32210
4	46919
5	13442
6	15054
7	4884
8	12672
9	3894
10	6882
11	2339
12	6797
13	1734
14	3016
15	1989
16	3404
17	1008
18	1861
19	781
20	2206
21	696
22	1057
23	536
24	1287
25	583
26	709
27	405
28	759
29	286
30	591
31	282
32	471
33	199
34	304
35	213
36	334
37	162
38	222
39	146
40	275
41	131
42	178
43	95
44	135
45	107
46	121
47	89
48	129
49	94
50	113
51	68
52	97
53	64
54	88
55	60
56	75
57	51
58	75
59	50
60	1899
