# [1]Indel length	[2]Count
-60	2384
-59	42
-58	80
-57	51
-56	114
-55	62
-54	95
-53	51
-52	116
-51	89
-50	166
-49	133
-48	200
-47	95
-46	144
-45	119
-44	197
-43	113
-42	226
-41	129
-40	365
-39	172
-38	293
-37	203
-36	442
-35	245
-34	379
-33	294
-32	625
-31	310
-30	751
-29	374
-28	917
-27	501
-26	900
-25	692
-24	1543
-23	641
-22	1305
-21	736
-20	2482
-19	948
-18	2237
-17	1191
-16	3699
-15	2297
-14	3654
-13	2049
-12	7621
-11	2677
-10	7560
-9	4340
-8	13460
-7	5428
-6	16115
-5	14916
-4	50266
-3	34753
-2	91728
-1	228719
1	231977
2	90142
3	32685
4	47859
5	13772
6	15629
7	5085
8	13241
9	3980
10	7258
11	2485
12	7187
13	1755
14	3229
15	2121
16	3548
17	1070
18	2054
19	839
20	2406
21	760
22	1133
23	560
24	1417
25	607
26	800
27	463
28	818
29	314
30	661
31	291
32	520
33	257
34	346
35	245
36	400
37	191
38	234
39	159
40	336
41	140
42	195
43	118
44	160
45	118
46	135
47	103
48	178
49	95
50	129
51	85
52	133
53	90
54	105
55	79
56	99
57	45
58	79
59	64
60	2451
