# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
249039.9	40794	1.577006	1.577006
3127.6	81735	2.010810	1.777457
2880.6	122778	2.058802	1.865565
2756.6	163905	2.075606	1.915525
2670.6	204955	2.099985	1.950691
2603.6	246110	2.062356	1.968793
2547.6	287499	2.079768	1.984274
2498.6	328687	2.069379	1.994679
2454.6	369586	2.087882	2.004715
2414.6	411060	2.096461	2.013725
2376.6	452501	2.083867	2.020015
2341.6	494312	2.094590	2.026184
2307.7	535647	2.057775	2.028598
2275.6	577536	2.114887	2.034696
2243.6	619003	2.105212	2.039319
2213.6	660782	2.074698	2.041532
2183.6	702678	2.069529	2.043187
2153.9	744309	2.067192	2.044520
2124.6	785514	2.077756	2.046245
2095.6	826784	2.084916	2.048153
2066.6	867762	2.110993	2.051063
2037.6	908863	2.052659	2.051135
2007.7	950412	2.048797	2.051033
1976.6	992310	1.994639	2.048609
1944.6	1033468	2.060074	2.049064
1911.6	1074248	2.059724	2.049467
1876.1	1115665	2.002102	2.047682
1839.7	1156488	2.017667	2.046612
1800.8	1197525	1.984075	2.044426
1757.6	1239051	2.023591	2.043723
1709.6	1279993	1.978033	2.041577
1655.7	1320945	1.954477	2.038800
1594.9	1361787	1.960853	2.036402
1526.6	1402890	1.884219	2.031716
1458.1	1444088	1.897391	2.027711
1395.3	1484904	1.959611	2.025797
1343.9	1525850	1.961736	2.024042
1302.1	1566733	2.024785	2.024062
1267.0	1607697	1.994226	2.023294
1237.5	1649388	2.029649	2.023454
1210.2	1690326	2.048931	2.024066
1187.2	1732658	2.043059	2.024527
1165.1	1773573	2.080717	2.025801
1145.9	1816411	2.034282	2.026000
1127.5	1858602	2.046942	2.026472
1110.1	1900344	2.047306	2.026927
1094.0	1941469	2.057394	2.027566
1079.2	1982640	2.044067	2.027907
1065.4	2024861	2.049328	2.028350
1051.0	2066322	2.093874	2.029638
1038.4	2108550	2.039954	2.029844
1025.0	2149307	2.089524	2.030954
1013.0	2190740	2.080979	2.031885
1001.1	2233231	2.070381	2.032608
989.3	2276659	2.079563	2.033491
977.0	2317957	2.059564	2.033951
966.2	2359510	2.103286	2.035146
955.3	2402159	2.055524	2.035505
944.0	2444699	2.042048	2.035619
933.4	2488296	2.040237	2.035699
922.2	2531783	2.082873	2.036497
911.5	2575600	2.045597	2.036652
900.5	2619094	2.056071	2.036972
889.3	2659966	2.093785	2.037829
879.3	2703474	2.070430	2.038349
868.1	2747381	2.078169	2.038977
857.5	2791576	2.060172	2.039310
846.1	2835316	2.041936	2.039351
835.1	2878249	2.043383	2.039411
824.3	2920472	2.054989	2.039635
813.0	2962448	2.063942	2.039977
802.5	3004163	2.046670	2.040069
791.1	3048096	2.069447	2.040489
779.0	3090602	2.043970	2.040537
767.2	3132365	2.028279	2.040372
755.2	3173149	2.050868	2.040507
742.9	3215702	2.018157	2.040209
730.1	3256715	1.993868	2.039616
717.5	3298861	2.026208	2.039444
703.5	3341707	2.031843	2.039347
688.5	3384078	1.988082	2.038694
672.5	3424837	1.968177	2.037835
655.9	3466245	1.946769	2.036714
638.5	3508748	1.942606	2.035538
618.5	3549727	1.930420	2.034281
597.3	3590492	1.905974	2.032761
572.9	3632069	1.902206	2.031200
545.3	3673557	1.841644	2.028918
512.5	3714757	1.763431	2.025694
471.5	3756124	1.646810	2.020932
418.5	3796887	1.519189	2.014486
353.9	3837985	1.435004	2.006824
282.5	3878959	1.294048	1.996988
212.4	3919763	1.214960	1.986013
154.8	3961285	1.149951	1.973891
109.5	4002050	1.043973	1.960173
74.2	4042968	0.940437	1.944512
48.5	4075632	0.861409	1.930844
