# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.53
-58	0.61
-57	0.57
-56	0.59
-55	0.55
-54	0.62
-53	0.57
-52	0.60
-51	0.59
-50	0.58
-49	0.55
-48	0.61
-47	0.59
-46	0.61
-45	0.55
-44	0.63
-43	0.62
-42	0.61
-41	0.63
-40	0.59
-39	0.58
-38	0.63
-37	0.61
-36	0.62
-35	0.57
-34	0.66
-33	0.61
-32	0.63
-31	0.63
-30	0.63
-29	0.63
-28	0.65
-27	0.63
-26	0.64
-25	0.63
-24	0.63
-23	0.64
-22	0.66
-21	0.65
-20	0.62
-19	0.66
-18	0.64
-17	0.65
-16	0.64
-15	0.64
-14	0.64
-13	0.65
-12	0.63
-11	0.67
-10	0.63
-9	0.66
-8	0.62
-7	0.65
-6	0.63
-5	0.64
-4	0.63
-3	0.64
-2	0.65
-1	0.69
1	0.68
2	0.63
3	0.64
4	0.63
5	0.62
6	0.59
7	0.60
8	0.57
9	0.60
10	0.56
11	0.60
12	0.57
13	0.61
14	0.56
15	0.58
16	0.56
17	0.60
18	0.55
19	0.62
20	0.56
21	0.61
22	0.56
23	0.60
24	0.57
25	0.58
26	0.58
27	0.62
28	0.58
29	0.61
30	0.58
31	0.59
32	0.57
33	0.63
34	0.59
35	0.57
36	0.60
37	0.63
38	0.58
39	0.59
40	0.59
41	0.63
42	0.61
43	0.62
44	0.60
45	0.61
46	0.58
47	0.61
48	0.63
49	0.63
50	0.58
51	0.61
52	0.61
53	0.64
54	0.64
55	0.60
56	0.64
57	0.65
58	0.60
59	0.63
60	0.62
