# [1]Indel length	[2]Count
-60	2562
-59	41
-58	93
-57	56
-56	105
-55	57
-54	116
-53	64
-52	124
-51	86
-50	157
-49	147
-48	177
-47	107
-46	160
-45	116
-44	206
-43	113
-42	228
-41	132
-40	380
-39	181
-38	296
-37	209
-36	475
-35	250
-34	408
-33	259
-32	695
-31	317
-30	707
-29	402
-28	918
-27	522
-26	947
-25	657
-24	1500
-23	634
-22	1306
-21	791
-20	2500
-19	972
-18	2278
-17	1179
-16	3750
-15	2384
-14	3592
-13	2097
-12	7568
-11	2741
-10	7746
-9	4333
-8	13494
-7	5490
-6	16142
-5	15114
-4	50550
-3	35169
-2	92043
-1	228848
1	232012
2	90623
3	32955
4	48372
5	13819
6	15698
7	5103
8	13385
9	4059
10	7258
11	2570
12	7121
13	1844
14	3120
15	2183
16	3583
17	1062
18	2049
19	848
20	2421
21	757
22	1138
23	573
24	1454
25	635
26	768
27	467
28	869
29	317
30	680
31	286
32	537
33	247
34	342
35	259
36	394
37	190
38	231
39	167
40	295
41	124
42	199
43	118
44	157
45	132
46	145
47	104
48	143
49	105
50	126
51	84
52	116
53	78
54	106
55	71
56	81
57	54
58	83
59	61
60	2486
