# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.57
-57	0.62
-56	0.60
-55	0.63
-54	0.55
-53	0.57
-52	0.59
-51	0.59
-50	0.59
-49	0.55
-48	0.60
-47	0.62
-46	0.59
-45	0.57
-44	0.65
-43	0.60
-42	0.61
-41	0.61
-40	0.61
-39	0.62
-38	0.60
-37	0.60
-36	0.61
-35	0.59
-34	0.63
-33	0.59
-32	0.64
-31	0.64
-30	0.64
-29	0.60
-28	0.62
-27	0.62
-26	0.63
-25	0.63
-24	0.63
-23	0.64
-22	0.63
-21	0.63
-20	0.62
-19	0.64
-18	0.64
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.65
-12	0.62
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.62
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.61
14	0.57
15	0.58
16	0.57
17	0.62
18	0.57
19	0.63
20	0.57
21	0.62
22	0.58
23	0.62
24	0.59
25	0.60
26	0.56
27	0.62
28	0.58
29	0.62
30	0.58
31	0.62
32	0.59
33	0.61
34	0.60
35	0.62
36	0.58
37	0.60
38	0.63
39	0.59
40	0.60
41	0.67
42	0.61
43	0.65
44	0.58
45	0.58
46	0.64
47	0.65
48	0.61
49	0.66
50	0.64
51	0.62
52	0.65
53	0.66
54	0.62
55	0.61
56	0.60
57	0.64
58	0.62
59	0.66
60	0.64
