# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.59
-58	0.62
-57	0.57
-56	0.58
-55	0.60
-54	0.54
-53	0.58
-52	0.57
-51	0.59
-50	0.61
-49	0.57
-48	0.57
-47	0.61
-46	0.63
-45	0.58
-44	0.64
-43	0.61
-42	0.62
-41	0.61
-40	0.60
-39	0.62
-38	0.65
-37	0.62
-36	0.63
-35	0.61
-34	0.65
-33	0.60
-32	0.66
-31	0.65
-30	0.65
-29	0.64
-28	0.64
-27	0.63
-26	0.65
-25	0.64
-24	0.64
-23	0.64
-22	0.65
-21	0.63
-20	0.63
-19	0.66
-18	0.66
-17	0.66
-16	0.64
-15	0.63
-14	0.66
-13	0.67
-12	0.64
-11	0.67
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.63
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.65
5	0.64
6	0.60
7	0.62
8	0.60
9	0.62
10	0.59
11	0.63
12	0.59
13	0.62
14	0.59
15	0.61
16	0.59
17	0.64
18	0.59
19	0.62
20	0.60
21	0.63
22	0.60
23	0.65
24	0.60
25	0.63
26	0.60
27	0.67
28	0.61
29	0.67
30	0.61
31	0.65
32	0.62
33	0.61
34	0.63
35	0.65
36	0.62
37	0.64
38	0.63
39	0.62
40	0.61
41	0.70
42	0.62
43	0.62
44	0.61
45	0.60
46	0.62
47	0.59
48	0.62
49	0.64
50	0.62
51	0.69
52	0.64
53	0.69
54	0.65
55	0.62
56	0.68
57	0.69
58	0.72
59	0.70
60	0.66
