# [1]Indel length	[2]Count
-60	2403
-59	44
-58	72
-57	54
-56	119
-55	60
-54	107
-53	74
-52	123
-51	77
-50	163
-49	130
-48	222
-47	115
-46	158
-45	124
-44	214
-43	116
-42	221
-41	136
-40	377
-39	173
-38	283
-37	198
-36	413
-35	264
-34	406
-33	265
-32	627
-31	313
-30	758
-29	356
-28	950
-27	513
-26	869
-25	665
-24	1508
-23	647
-22	1261
-21	820
-20	2536
-19	932
-18	2261
-17	1224
-16	3805
-15	2294
-14	3648
-13	2134
-12	7593
-11	2840
-10	7758
-9	4270
-8	13541
-7	5618
-6	16404
-5	15119
-4	50514
-3	35067
-2	92521
-1	230552
1	234365
2	91387
3	33336
4	48527
5	13939
6	15837
7	5133
8	13455
9	3989
10	7447
11	2591
12	7326
13	1892
14	3315
15	2199
16	3668
17	1081
18	2115
19	859
20	2331
21	805
22	1189
23	601
24	1492
25	661
26	782
27	452
28	871
29	318
30	690
31	300
32	569
33	220
34	370
35	250
36	425
37	189
38	248
39	154
40	346
41	112
42	193
43	112
44	196
45	108
46	145
47	97
48	177
49	115
50	128
51	85
52	140
53	84
54	106
55	79
56	102
57	52
58	80
59	58
60	2551
