# [1]Indel length	[2]Count
-60	2590
-59	40
-58	85
-57	56
-56	99
-55	61
-54	138
-53	65
-52	133
-51	88
-50	176
-49	158
-48	197
-47	103
-46	169
-45	125
-44	205
-43	116
-42	211
-41	140
-40	383
-39	187
-38	330
-37	218
-36	450
-35	270
-34	410
-33	285
-32	627
-31	312
-30	763
-29	406
-28	952
-27	494
-26	936
-25	745
-24	1583
-23	634
-22	1331
-21	882
-20	2584
-19	1040
-18	2335
-17	1237
-16	4071
-15	2511
-14	3758
-13	2221
-12	7880
-11	2877
-10	8144
-9	4470
-8	14038
-7	5723
-6	16605
-5	15614
-4	52120
-3	35953
-2	95434
-1	238052
1	241816
2	94646
3	34356
4	49773
5	14632
6	16444
7	5353
8	13970
9	4270
10	7663
11	2712
12	7666
13	1980
14	3483
15	2321
16	3854
17	1167
18	2221
19	913
20	2636
21	867
22	1249
23	630
24	1618
25	686
26	865
27	517
28	939
29	356
30	714
31	301
32	638
33	259
34	365
35	289
36	440
37	197
38	291
39	168
40	369
41	127
42	213
43	126
44	193
45	127
46	143
47	111
48	174
49	127
50	142
51	78
52	150
53	87
54	122
55	96
56	97
57	71
58	91
59	60
60	2841
