# [1]Indel length	[2]Count
-60	2458
-59	40
-58	77
-57	64
-56	111
-55	59
-54	103
-53	71
-52	117
-51	79
-50	169
-49	160
-48	209
-47	107
-46	168
-45	135
-44	211
-43	116
-42	231
-41	173
-40	374
-39	190
-38	273
-37	218
-36	452
-35	255
-34	413
-33	258
-32	653
-31	318
-30	765
-29	396
-28	932
-27	503
-26	906
-25	712
-24	1493
-23	622
-22	1315
-21	842
-20	2507
-19	966
-18	2308
-17	1218
-16	3788
-15	2383
-14	3631
-13	2121
-12	7728
-11	2795
-10	7718
-9	4224
-8	13476
-7	5544
-6	16086
-5	14997
-4	50297
-3	34684
-2	91919
-1	229116
1	233089
2	91031
3	33069
4	48155
5	14240
6	15926
7	5212
8	13470
9	4089
10	7484
11	2577
12	7432
13	1842
14	3402
15	2267
16	3768
17	1078
18	2092
19	888
20	2551
21	794
22	1214
23	626
24	1552
25	637
26	791
27	493
28	884
29	313
30	696
31	304
32	599
33	265
34	402
35	261
36	424
37	202
38	268
39	188
40	349
41	129
42	215
43	113
44	179
45	135
46	145
47	109
48	194
49	126
50	128
51	78
52	134
53	87
54	124
55	72
56	118
57	67
58	82
59	64
60	2743
