# [1]Indel length	[2]Count
-60	2431
-59	42
-58	85
-57	57
-56	113
-55	57
-54	109
-53	68
-52	141
-51	80
-50	144
-49	150
-48	182
-47	108
-46	167
-45	129
-44	192
-43	119
-42	215
-41	134
-40	369
-39	186
-38	271
-37	232
-36	446
-35	243
-34	387
-33	271
-32	661
-31	293
-30	770
-29	367
-28	905
-27	500
-26	924
-25	727
-24	1535
-23	651
-22	1301
-21	834
-20	2481
-19	989
-18	2243
-17	1227
-16	3768
-15	2310
-14	3615
-13	2147
-12	7668
-11	2783
-10	7825
-9	4270
-8	13648
-7	5514
-6	16517
-5	15107
-4	50960
-3	34906
-2	92549
-1	230891
1	234221
2	91264
3	32993
4	48322
5	13996
6	15976
7	5142
8	13441
9	4103
10	7393
11	2566
12	7298
13	1843
14	3346
15	2067
16	3617
17	1048
18	2111
19	833
20	2388
21	769
22	1213
23	592
24	1419
25	619
26	815
27	467
28	829
29	339
30	694
31	304
32	585
33	237
34	376
35	256
36	395
37	185
38	248
39	166
40	319
41	129
42	183
43	124
44	162
45	122
46	145
47	95
48	178
49	105
50	119
51	67
52	123
53	79
54	117
55	83
56	103
57	64
58	95
59	60
60	2581
