# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.59
-57	0.60
-56	0.63
-55	0.55
-54	0.58
-53	0.58
-52	0.58
-51	0.56
-50	0.60
-49	0.58
-48	0.59
-47	0.62
-46	0.65
-45	0.58
-44	0.63
-43	0.63
-42	0.63
-41	0.64
-40	0.62
-39	0.61
-38	0.61
-37	0.60
-36	0.63
-35	0.59
-34	0.65
-33	0.61
-32	0.64
-31	0.63
-30	0.63
-29	0.60
-28	0.63
-27	0.61
-26	0.64
-25	0.63
-24	0.63
-23	0.61
-22	0.63
-21	0.62
-20	0.62
-19	0.66
-18	0.65
-17	0.65
-16	0.63
-15	0.63
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.63
5	0.63
6	0.59
7	0.60
8	0.58
9	0.60
10	0.56
11	0.60
12	0.57
13	0.60
14	0.56
15	0.59
16	0.56
17	0.62
18	0.56
19	0.63
20	0.57
21	0.61
22	0.55
23	0.63
24	0.58
25	0.59
26	0.58
27	0.60
28	0.58
29	0.60
30	0.58
31	0.63
32	0.57
33	0.61
34	0.57
35	0.56
36	0.58
37	0.61
38	0.63
39	0.62
40	0.61
41	0.66
42	0.62
43	0.62
44	0.64
45	0.60
46	0.56
47	0.66
48	0.60
49	0.64
50	0.64
51	0.69
52	0.57
53	0.65
54	0.64
55	0.53
56	0.61
57	0.63
58	0.59
59	0.67
60	0.63
