# [1]Indel length	[2]Count
-60	2419
-59	38
-58	81
-57	57
-56	118
-55	54
-54	126
-53	61
-52	133
-51	88
-50	160
-49	164
-48	202
-47	105
-46	173
-45	130
-44	205
-43	124
-42	224
-41	143
-40	377
-39	167
-38	307
-37	202
-36	439
-35	263
-34	390
-33	266
-32	613
-31	321
-30	714
-29	401
-28	904
-27	485
-26	954
-25	705
-24	1496
-23	660
-22	1227
-21	806
-20	2455
-19	945
-18	2218
-17	1200
-16	3729
-15	2310
-14	3567
-13	2064
-12	7536
-11	2757
-10	7651
-9	4259
-8	13421
-7	5384
-6	16083
-5	15005
-4	49830
-3	34477
-2	91087
-1	227461
1	231255
2	90252
3	32465
4	47518
5	13941
6	15535
7	5053
8	13126
9	4049
10	7317
11	2476
12	7213
13	1863
14	3161
15	2194
16	3609
17	1025
18	2089
19	861
20	2418
21	835
22	1217
23	598
24	1469
25	600
26	814
27	459
28	826
29	331
30	686
31	303
32	571
33	224
34	383
35	273
36	419
37	197
38	275
39	178
40	353
41	126
42	189
43	121
44	151
45	122
46	160
47	99
48	195
49	115
50	128
51	83
52	138
53	97
54	143
55	78
56	113
57	70
58	87
59	55
60	2591
