# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
226099.9	41381	1.581955	1.581955
2505.6	82799	1.951051	1.754274
2314.6	124030	1.997964	1.830766
2214.0	165703	1.990742	1.869366
2141.6	207591	1.998855	1.894586
2084.6	249243	2.046073	1.918844
2036.6	290859	2.049238	1.936813
1994.6	333050	2.032488	1.948598
1956.6	375540	2.036518	1.958289
1920.9	417003	2.091255	1.970996
1888.6	458521	2.074041	1.980041
1858.6	500509	2.069747	1.987364
1828.6	541938	2.056363	1.992529
1800.6	583503	2.049971	1.996549
1773.9	625046	2.071344	2.001407
1746.6	667593	2.036252	2.003604
1720.6	709235	2.060337	2.006877
1694.8	751086	2.083174	2.011028
1668.6	793562	2.073294	2.014297
1642.6	836145	2.077918	2.017474
1615.6	877519	2.075219	2.020148
1589.9	919959	2.128179	2.024967
1561.6	961319	2.052399	2.026137
1534.7	1003027	2.064061	2.027695
1505.6	1045266	2.054378	2.028764
1474.7	1086900	2.074662	2.030497
1443.7	1129033	2.051789	2.031287
1409.9	1171164	2.043927	2.031739
1372.6	1212937	2.012404	2.031069
1333.8	1255225	2.012180	2.030429
1290.9	1296752	1.975353	2.028634
1245.8	1338276	1.984761	2.027253
1199.6	1379554	1.952013	2.024946
1155.6	1421131	1.968513	2.023265
1115.0	1462927	1.970576	2.021734
1080.0	1504402	1.966738	2.020190
1050.1	1545806	2.003990	2.019754
1023.3	1588535	1.958662	2.018078
999.0	1630001	2.039138	2.018610
978.0	1672016	2.005365	2.018276
959.4	1714955	2.030275	2.018575
941.2	1756909	2.030264	2.018853
925.2	1800429	2.011140	2.018666
909.3	1842371	2.020235	2.018702
895.2	1885754	1.998341	2.018230
881.5	1928840	2.027403	2.018434
868.1	1970806	2.043661	2.018967
856.4	2013767	2.098298	2.020617
844.5	2058303	2.067006	2.021606
832.0	2100629	2.009100	2.021353
821.5	2145284	2.046459	2.021872
810.1	2189667	2.035773	2.022152
799.5	2232091	2.056264	2.022793
789.5	2275856	2.062417	2.023546
779.5	2319731	2.027950	2.023629
769.0	2364161	2.057601	2.024260
759.0	2405483	2.052072	2.024734
749.9	2447016	2.065392	2.025415
740.8	2488888	2.067771	2.026118
732.4	2530413	2.063219	2.026719
723.5	2571825	2.040529	2.026941
714.5	2615011	2.062185	2.027516
705.2	2658012	2.070184	2.028197
696.5	2701003	2.102028	2.029345
687.4	2743586	2.064848	2.029889
678.2	2786598	2.060263	2.030354
669.0	2829571	2.043845	2.030558
660.5	2871882	2.053182	2.030888
651.5	2913278	2.052802	2.031198
641.9	2957956	2.106954	2.032314
632.2	3003150	2.065039	2.032802
622.2	3048048	2.020790	2.032624
612.2	3091087	2.045069	2.032797
602.2	3133491	2.079895	2.033424
592.3	3174998	2.047056	2.033602
582.5	3218088	2.039001	2.033674
571.3	3261308	2.011007	2.033371
560.3	3303011	2.050918	2.033592
549.4	3345740	2.044894	2.033735
537.5	3387003	2.053578	2.033976
524.9	3428472	2.067688	2.034379
512.5	3470789	2.007605	2.034050
498.5	3512963	2.014582	2.033814
483.5	3555576	1.970168	2.033036
467.5	3598069	1.994785	2.032578
449.4	3640131	1.954207	2.031649
430.5	3681642	1.892148	2.030001
408.4	3723243	1.874188	2.028167
383.5	3764944	1.841829	2.025969
353.5	3806561	1.760297	2.022788
317.5	3848082	1.643471	2.018115
274.5	3889585	1.488488	2.011277
225.5	3931222	1.376677	2.002785
174.5	3972461	1.277391	1.992889
129.0	4015011	1.157161	1.980651
91.5	4056380	1.033075	1.966550
64.5	4099571	0.955406	1.950476
40.5	4121884	0.832840	1.940768
