# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.62
-58	0.59
-57	0.59
-56	0.55
-55	0.62
-54	0.58
-53	0.56
-52	0.60
-51	0.60
-50	0.57
-49	0.57
-48	0.61
-47	0.59
-46	0.61
-45	0.61
-44	0.60
-43	0.61
-42	0.62
-41	0.61
-40	0.63
-39	0.64
-38	0.65
-37	0.62
-36	0.63
-35	0.60
-34	0.64
-33	0.64
-32	0.66
-31	0.64
-30	0.64
-29	0.63
-28	0.65
-27	0.62
-26	0.66
-25	0.62
-24	0.64
-23	0.64
-22	0.65
-21	0.64
-20	0.63
-19	0.66
-18	0.65
-17	0.66
-16	0.62
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.62
6	0.59
7	0.60
8	0.58
9	0.60
10	0.57
11	0.59
12	0.57
13	0.59
14	0.56
15	0.57
16	0.56
17	0.60
18	0.56
19	0.60
20	0.56
21	0.59
22	0.55
23	0.61
24	0.57
25	0.59
26	0.57
27	0.63
28	0.57
29	0.65
30	0.57
31	0.65
32	0.59
33	0.61
34	0.57
35	0.61
36	0.57
37	0.65
38	0.63
39	0.63
40	0.61
41	0.68
42	0.63
43	0.58
44	0.58
45	0.60
46	0.62
47	0.66
48	0.61
49	0.63
50	0.61
51	0.64
52	0.63
53	0.66
54	0.66
55	0.63
56	0.60
57	0.61
58	0.65
59	0.60
60	0.62
