# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.59
-58	0.53
-57	0.57
-56	0.57
-55	0.56
-54	0.56
-53	0.59
-52	0.61
-51	0.55
-50	0.61
-49	0.51
-48	0.58
-47	0.59
-46	0.60
-45	0.58
-44	0.61
-43	0.62
-42	0.63
-41	0.59
-40	0.61
-39	0.62
-38	0.65
-37	0.60
-36	0.65
-35	0.61
-34	0.65
-33	0.63
-32	0.66
-31	0.67
-30	0.63
-29	0.64
-28	0.64
-27	0.61
-26	0.65
-25	0.63
-24	0.64
-23	0.63
-22	0.65
-21	0.63
-20	0.62
-19	0.66
-18	0.64
-17	0.66
-16	0.63
-15	0.64
-14	0.64
-13	0.66
-12	0.63
-11	0.66
-10	0.64
-9	0.66
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.68
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.59
8	0.58
9	0.59
10	0.57
11	0.59
12	0.58
13	0.59
14	0.56
15	0.58
16	0.57
17	0.60
18	0.56
19	0.60
20	0.57
21	0.60
22	0.56
23	0.61
24	0.57
25	0.58
26	0.57
27	0.61
28	0.57
29	0.61
30	0.58
31	0.65
32	0.56
33	0.63
34	0.60
35	0.61
36	0.60
37	0.66
38	0.59
39	0.59
40	0.58
41	0.63
42	0.63
43	0.62
44	0.56
45	0.58
46	0.58
47	0.67
48	0.61
49	0.61
50	0.64
51	0.62
52	0.61
53	0.59
54	0.65
55	0.61
56	0.62
57	0.62
58	0.62
59	0.69
60	0.62
