# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.54
-58	0.61
-57	0.53
-56	0.61
-55	0.59
-54	0.56
-53	0.56
-52	0.63
-51	0.53
-50	0.58
-49	0.58
-48	0.61
-47	0.59
-46	0.64
-45	0.59
-44	0.63
-43	0.61
-42	0.62
-41	0.62
-40	0.58
-39	0.60
-38	0.61
-37	0.62
-36	0.63
-35	0.60
-34	0.65
-33	0.61
-32	0.64
-31	0.67
-30	0.63
-29	0.64
-28	0.63
-27	0.61
-26	0.65
-25	0.63
-24	0.64
-23	0.63
-22	0.64
-21	0.63
-20	0.62
-19	0.67
-18	0.64
-17	0.67
-16	0.63
-15	0.62
-14	0.64
-13	0.66
-12	0.63
-11	0.65
-10	0.62
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.62
6	0.59
7	0.60
8	0.58
9	0.60
10	0.56
11	0.59
12	0.57
13	0.59
14	0.56
15	0.58
16	0.57
17	0.61
18	0.55
19	0.62
20	0.56
21	0.61
22	0.55
23	0.59
24	0.56
25	0.58
26	0.56
27	0.61
28	0.58
29	0.60
30	0.59
31	0.63
32	0.57
33	0.60
34	0.57
35	0.59
36	0.58
37	0.61
38	0.56
39	0.63
40	0.59
41	0.62
42	0.60
43	0.60
44	0.58
45	0.53
46	0.61
47	0.59
48	0.57
49	0.60
50	0.61
51	0.65
52	0.63
53	0.64
54	0.63
55	0.65
56	0.59
57	0.63
58	0.62
59	0.61
60	0.63
