# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
244089.9	40733	1.574779	1.574779
2734.6	81465	1.918601	1.735928
2549.9	122210	1.936365	1.799643
2448.6	163361	1.966479	1.839876
2373.6	204884	1.966776	1.864709
2315.6	245643	1.979459	1.883134
2266.6	286989	1.951178	1.892743
2222.6	327895	2.004922	1.906278
2183.6	369165	2.026104	1.919200
2146.6	410619	2.027829	1.929812
2113.6	452285	2.051113	1.940582
2081.6	493899	2.021638	1.947243
2050.6	535023	2.044418	1.954492
2021.6	576805	2.041124	1.960601
1993.6	617805	2.038387	1.965640
1965.9	659244	2.048106	1.970692
1938.6	700890	2.043631	1.974928
1911.6	742080	2.071588	1.980133
1884.6	783516	2.044974	1.983493
1858.6	824310	2.095379	1.988840
1831.6	866529	2.072037	1.992789
1804.6	908222	2.070629	1.996275
1777.6	950025	2.078730	1.999811
1748.6	990763	2.088084	2.003341
1720.6	1031630	2.026064	2.004234
1690.6	1072462	2.058577	2.006268
1659.7	1113566	2.061066	2.008256
1626.6	1154404	2.078396	2.010682
1591.6	1196040	2.079358	2.013022
1553.6	1236685	2.077069	2.015084
1512.6	1277366	2.006281	2.014803
1467.4	1318254	2.044754	2.015723
1417.9	1358961	2.010873	2.015578
1364.6	1399765	1.998971	2.015091
1309.0	1440594	1.995525	2.014533
1257.3	1481270	1.975785	2.013455
1212.4	1522679	1.975640	2.012414
1173.0	1563791	1.975250	2.011425
1140.2	1605338	2.005860	2.011281
1111.1	1646526	1.996799	2.010917
1086.0	1687188	1.984586	2.010277
1063.9	1727835	2.010443	2.010281
1044.2	1769543	2.012931	2.010343
1025.3	1810999	2.031517	2.010825
1008.5	1851888	2.036913	2.011396
992.1	1892596	2.029771	2.011789
976.6	1933554	2.049739	2.012583
963.1	1975866	2.044029	2.013249
949.1	2017221	2.022805	2.013445
936.5	2060688	2.016028	2.013499
923.1	2101512	2.071783	2.014610
911.5	2143686	2.034319	2.014996
899.4	2184354	2.035152	2.015368
887.9	2225585	2.024796	2.015543
877.5	2267007	2.006387	2.015375
866.5	2310485	2.067015	2.016330
855.3	2354120	2.014924	2.016304
844.1	2394923	2.075062	2.017287
834.5	2439268	2.079300	2.018392
823.5	2480832	2.067907	2.019208
813.5	2522157	2.025699	2.019314
803.1	2564102	2.020886	2.019340
793.0	2606253	2.072902	2.020191
783.4	2648970	2.054269	2.020735
773.3	2691091	2.060897	2.021355
763.3	2732304	2.050555	2.021792
753.5	2774935	2.092789	2.022858
743.2	2816736	2.045388	2.023190
733.3	2857934	2.077004	2.023952
723.5	2902473	2.038960	2.024181
712.5	2947093	2.050314	2.024573
701.5	2990614	2.079389	2.025357
690.4	3032934	2.067778	2.025941
679.4	3074406	2.087782	2.026759
668.4	3115684	2.111563	2.027852
657.5	3158659	2.066357	2.028369
645.4	3199757	2.069076	2.028885
633.5	3242935	2.038992	2.029020
620.4	3284733	2.058316	2.029389
607.4	3326595	2.054060	2.029697
593.5	3369526	2.063874	2.030127
578.5	3412377	2.052066	2.030401
562.5	3454780	2.037899	2.030493
545.5	3495458	2.069806	2.030945
526.9	3537501	1.995582	2.030519
507.5	3579470	1.986267	2.029993
484.4	3620257	1.931153	2.028842
459.3	3661636	1.911963	2.027469
429.5	3702731	1.845914	2.025327
393.5	3743703	1.776069	2.022357
350.5	3784690	1.604830	2.017120
299.5	3825795	1.522089	2.010770
242.5	3866802	1.342320	2.001686
186.5	3908027	1.251010	1.991164
136.5	3949172	1.143080	1.978882
97.5	3989931	1.004377	1.964160
69.5	4030779	0.939417	1.948372
45.5	4062981	0.840745	1.934378
