# [1]Quality	[2]Number of sites	[3]Marginal Ts/Tv
220849.9	40372	1.522619	1.522619
2328.6	80720	1.961756	1.724542
2145.6	121625	1.927431	1.789564
2049.6	162708	2.002046	1.840325
1981.6	203412	1.988107	1.868715
1926.6	244160	1.985858	1.887622
1881.6	285099	1.975434	1.899912
1842.6	326305	1.999199	1.912085
1806.7	366933	2.029002	1.924585
1774.9	407308	2.052930	1.936823
1743.6	448179	2.033999	1.945426
1714.6	488961	2.008410	1.950578
1687.6	529523	2.041998	1.957386
1660.9	570626	2.031642	1.962613
1635.7	612128	2.059266	1.968973
1609.6	653278	2.024623	1.972418
1585.6	695588	2.068165	1.978071
1560.6	736603	2.056259	1.982319
1536.8	777612	2.058547	1.986244
1512.6	818598	2.067585	1.990214
1488.6	859387	2.013149	1.991295
1463.9	901631	2.111209	1.996706
1438.6	942128	2.031666	1.998192
1413.9	983595	2.087180	2.001840
1386.6	1024415	2.030438	2.002970
1360.8	1065067	2.066455	2.005344
1332.6	1105928	2.079665	2.008026
1303.8	1146892	2.069614	2.010184
1273.9	1187830	2.018804	2.010480
1240.6	1229424	2.044057	2.011604
1204.6	1270101	2.035597	2.012366
1168.8	1310540	1.976739	2.011254
1131.0	1351423	2.031964	2.011877
1094.8	1391861	1.985015	2.011089
1059.4	1432784	2.023048	2.011430
1025.5	1473194	1.961090	2.010026
994.9	1514149	1.980930	2.009232
968.1	1554773	2.002291	2.009050
943.9	1596232	1.960511	2.007769
922.0	1637721	1.943944	2.006118
902.0	1679131	1.971654	2.005258
884.0	1721687	1.999013	2.005104
867.5	1762146	1.976677	2.004445
852.3	1805025	2.004625	2.004449
837.5	1848112	2.034509	2.005143
823.4	1890159	2.035446	2.005811
810.1	1932813	2.068412	2.007165
797.5	1976226	2.024875	2.007551
785.2	2017164	1.991669	2.007227
774.3	2058413	2.018146	2.007446
763.1	2101216	2.036966	2.008041
752.1	2142986	2.082657	2.009461
742.5	2184856	2.049971	2.010227
732.2	2226965	2.027029	2.010543
722.2	2270583	2.057051	2.011423
712.3	2311313	2.043868	2.011989
703.5	2351676	2.048105	2.012602
694.5	2392874	2.060773	2.013418
685.5	2434915	2.063766	2.014273
676.5	2476342	2.034278	2.014606
667.1	2519329	2.005453	2.014449
658.5	2562178	2.042173	2.014909
649.4	2605001	2.053987	2.015543
640.5	2647868	2.063241	2.016303
631.4	2690506	2.036462	2.016621
622.4	2733720	2.052914	2.017188
613.5	2776977	2.019264	2.017220
604.4	2819517	2.082609	2.018186
595.1	2861142	2.066072	2.018872
586.4	2901984	2.071289	2.019597
577.5	2943466	2.043434	2.019931
568.3	2984500	2.038205	2.020180
559.5	3029476	2.050668	2.020629
549.5	3071330	2.065329	2.021229
539.5	3112860	2.032937	2.021385
529.5	3155873	2.014648	2.021293
519.5	3199168	2.075803	2.022017
508.4	3239789	2.055129	2.022428
497.5	3280531	2.035012	2.022584
486.5	3320929	2.031290	2.022689
474.9	3363800	2.043518	2.022953
462.5	3407050	2.037859	2.023141
448.5	3449159	2.001996	2.022881
434.4	3492310	1.987676	2.022441
418.5	3533795	1.985177	2.021998
401.5	3574199	1.939328	2.021038
383.5	3615360	1.918599	2.019831
362.5	3655682	1.863372	2.018012
338.9	3696336	1.847318	2.016024
311.5	3737311	1.755363	2.012899
278.5	3778603	1.644719	2.008322
238.5	3818950	1.481365	2.001588
194.5	3859734	1.317273	1.992251
150.5	3900817	1.236175	1.981633
111.5	3943280	1.136288	1.968982
78.2	3984516	1.008964	1.954371
53.5	4025714	0.948172	1.938838
32.5	4030563	0.915087	1.936949
