# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.51
-58	0.55
-57	0.56
-56	0.61
-55	0.63
-54	0.64
-53	0.57
-52	0.58
-51	0.57
-50	0.55
-49	0.52
-48	0.58
-47	0.58
-46	0.62
-45	0.61
-44	0.62
-43	0.60
-42	0.66
-41	0.60
-40	0.60
-39	0.57
-38	0.62
-37	0.59
-36	0.63
-35	0.58
-34	0.64
-33	0.63
-32	0.63
-31	0.65
-30	0.63
-29	0.61
-28	0.63
-27	0.63
-26	0.62
-25	0.63
-24	0.62
-23	0.61
-22	0.63
-21	0.63
-20	0.62
-19	0.65
-18	0.64
-17	0.65
-16	0.62
-15	0.63
-14	0.63
-13	0.66
-12	0.62
-11	0.65
-10	0.62
-9	0.65
-8	0.61
-7	0.64
-6	0.62
-5	0.63
-4	0.62
-3	0.63
-2	0.64
-1	0.67
1	0.67
2	0.62
3	0.63
4	0.63
5	0.62
6	0.58
7	0.59
8	0.57
9	0.60
10	0.57
11	0.59
12	0.57
13	0.58
14	0.55
15	0.57
16	0.57
17	0.60
18	0.56
19	0.61
20	0.55
21	0.60
22	0.56
23	0.60
24	0.57
25	0.59
26	0.57
27	0.60
28	0.57
29	0.61
30	0.56
31	0.61
32	0.58
33	0.60
34	0.58
35	0.57
36	0.60
37	0.63
38	0.62
39	0.58
40	0.58
41	0.64
42	0.63
43	0.61
44	0.62
45	0.56
46	0.57
47	0.60
48	0.58
49	0.60
50	0.60
51	0.66
52	0.63
53	0.59
54	0.61
55	0.64
56	0.61
57	0.61
58	0.68
59	0.63
60	0.63
