# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.52
-58	0.60
-57	0.58
-56	0.60
-55	0.67
-54	0.58
-53	0.62
-52	0.60
-51	0.56
-50	0.59
-49	0.56
-48	0.59
-47	0.60
-46	0.61
-45	0.60
-44	0.63
-43	0.58
-42	0.65
-41	0.63
-40	0.57
-39	0.61
-38	0.62
-37	0.59
-36	0.63
-35	0.60
-34	0.63
-33	0.61
-32	0.64
-31	0.65
-30	0.64
-29	0.62
-28	0.61
-27	0.62
-26	0.63
-25	0.62
-24	0.62
-23	0.63
-22	0.64
-21	0.63
-20	0.62
-19	0.65
-18	0.65
-17	0.64
-16	0.63
-15	0.62
-14	0.63
-13	0.66
-12	0.62
-11	0.65
-10	0.61
-9	0.64
-8	0.61
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.62
6	0.59
7	0.59
8	0.57
9	0.60
10	0.56
11	0.59
12	0.57
13	0.59
14	0.56
15	0.58
16	0.56
17	0.60
18	0.56
19	0.59
20	0.55
21	0.61
22	0.56
23	0.60
24	0.57
25	0.58
26	0.55
27	0.60
28	0.57
29	0.61
30	0.58
31	0.63
32	0.57
33	0.62
34	0.57
35	0.60
36	0.61
37	0.64
38	0.59
39	0.61
40	0.60
41	0.62
42	0.61
43	0.65
44	0.57
45	0.59
46	0.58
47	0.63
48	0.63
49	0.62
50	0.60
51	0.63
52	0.66
53	0.60
54	0.64
55	0.59
56	0.63
57	0.63
58	0.63
59	0.61
60	0.63
