# [1]Indel length	[2]Count
-60	2539
-59	45
-58	84
-57	51
-56	107
-55	59
-54	103
-53	61
-52	114
-51	89
-50	147
-49	145
-48	206
-47	105
-46	154
-45	132
-44	205
-43	105
-42	232
-41	145
-40	380
-39	182
-38	312
-37	206
-36	493
-35	245
-34	420
-33	275
-32	641
-31	305
-30	768
-29	385
-28	940
-27	499
-26	971
-25	690
-24	1538
-23	669
-22	1334
-21	824
-20	2545
-19	958
-18	2312
-17	1222
-16	3848
-15	2423
-14	3642
-13	2086
-12	7542
-11	2721
-10	7795
-9	4361
-8	13647
-7	5578
-6	16374
-5	15241
-4	50799
-3	35336
-2	92638
-1	230968
1	235116
2	92345
3	33588
4	48536
5	14309
6	15886
7	5242
8	13505
9	4241
10	7460
11	2637
12	7352
13	1848
14	3374
15	2339
16	3743
17	1105
18	2150
19	893
20	2519
21	818
22	1224
23	609
24	1498
25	678
26	827
27	482
28	920
29	348
30	721
31	314
32	556
33	241
34	392
35	272
36	395
37	203
38	278
39	183
40	346
41	127
42	207
43	123
44	189
45	139
46	136
47	100
48	189
49	110
50	138
51	76
52	130
53	81
54	129
55	72
56	122
57	63
58	71
59	71
60	2793
