# [1]Indel length	[2]Count
-60	2423
-59	37
-58	71
-57	42
-56	102
-55	66
-54	102
-53	67
-52	130
-51	87
-50	155
-49	144
-48	213
-47	97
-46	149
-45	124
-44	187
-43	117
-42	227
-41	136
-40	364
-39	178
-38	291
-37	191
-36	416
-35	236
-34	384
-33	267
-32	593
-31	307
-30	724
-29	367
-28	939
-27	484
-26	901
-25	699
-24	1490
-23	599
-22	1254
-21	783
-20	2415
-19	936
-18	2237
-17	1223
-16	3714
-15	2375
-14	3507
-13	2042
-12	7604
-11	2651
-10	7670
-9	4209
-8	13453
-7	5417
-6	16088
-5	14747
-4	49946
-3	34435
-2	91248
-1	227484
1	230957
2	89768
3	32476
4	47524
5	13762
6	15616
7	5050
8	13075
9	3943
10	7127
11	2392
12	7192
13	1818
14	3234
15	2149
16	3550
17	1054
18	1994
19	828
20	2309
21	788
22	1091
23	585
24	1429
25	629
26	766
27	450
28	819
29	310
30	636
31	267
32	507
33	248
34	327
35	258
36	359
37	171
38	240
39	161
40	313
41	121
42	189
43	115
44	167
45	113
46	132
47	104
48	152
49	89
50	105
51	69
52	114
53	80
54	99
55	61
56	92
57	51
58	79
59	69
60	2257
