# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.57
-57	0.62
-56	0.57
-55	0.57
-54	0.60
-53	0.54
-52	0.62
-51	0.55
-50	0.61
-49	0.47
-48	0.56
-47	0.60
-46	0.63
-45	0.60
-44	0.60
-43	0.59
-42	0.65
-41	0.61
-40	0.61
-39	0.64
-38	0.63
-37	0.62
-36	0.63
-35	0.60
-34	0.64
-33	0.62
-32	0.64
-31	0.66
-30	0.62
-29	0.65
-28	0.63
-27	0.64
-26	0.65
-25	0.64
-24	0.63
-23	0.63
-22	0.65
-21	0.62
-20	0.63
-19	0.65
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.64
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.64
-3	0.64
-2	0.65
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.60
10	0.58
11	0.60
12	0.58
13	0.60
14	0.58
15	0.58
16	0.57
17	0.62
18	0.57
19	0.62
20	0.57
21	0.62
22	0.55
23	0.62
24	0.59
25	0.59
26	0.58
27	0.63
28	0.58
29	0.61
30	0.59
31	0.60
32	0.57
33	0.63
34	0.59
35	0.61
36	0.55
37	0.62
38	0.62
39	0.61
40	0.59
41	0.63
42	0.60
43	0.59
44	0.55
45	0.57
46	0.59
47	0.59
48	0.60
49	0.65
50	0.60
51	0.58
52	0.62
53	0.66
54	0.67
55	0.67
56	0.63
57	0.61
58	0.62
59	0.64
60	0.63
