# [1]Indel length	[2]Mean VAF
-60	0.59
-59	0.65
-58	0.64
-57	0.58
-56	0.60
-55	0.57
-54	0.65
-53	0.63
-52	0.65
-51	0.69
-50	0.68
-49	0.55
-48	0.62
-47	0.62
-46	0.62
-45	0.59
-44	0.65
-43	0.67
-42	0.64
-41	0.63
-40	0.63
-39	0.65
-38	0.68
-37	0.60
-36	0.68
-35	0.59
-34	0.65
-33	0.65
-32	0.68
-31	0.66
-30	0.65
-29	0.68
-28	0.65
-27	0.65
-26	0.66
-25	0.66
-24	0.66
-23	0.65
-22	0.67
-21	0.66
-20	0.64
-19	0.69
-18	0.67
-17	0.68
-16	0.66
-15	0.66
-14	0.66
-13	0.68
-12	0.66
-11	0.68
-10	0.65
-9	0.67
-8	0.65
-7	0.68
-6	0.65
-5	0.65
-4	0.66
-3	0.66
-2	0.67
-1	0.70
1	0.70
2	0.66
3	0.67
4	0.67
5	0.66
6	0.63
7	0.65
8	0.61
9	0.64
10	0.61
11	0.64
12	0.61
13	0.64
14	0.61
15	0.62
16	0.61
17	0.66
18	0.61
19	0.67
20	0.60
21	0.65
22	0.62
23	0.66
24	0.63
25	0.63
26	0.63
27	0.66
28	0.61
29	0.66
30	0.62
31	0.67
32	0.62
33	0.65
34	0.63
35	0.65
36	0.66
37	0.66
38	0.65
39	0.66
40	0.63
41	0.71
42	0.67
43	0.68
44	0.62
45	0.64
46	0.67
47	0.67
48	0.68
49	0.65
50	0.64
51	0.70
52	0.71
53	0.69
54	0.65
55	0.64
56	0.69
57	0.69
58	0.63
59	0.74
60	0.67
