# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.63
-58	0.63
-57	0.59
-56	0.63
-55	0.58
-54	0.58
-53	0.60
-52	0.64
-51	0.58
-50	0.60
-49	0.54
-48	0.59
-47	0.58
-46	0.62
-45	0.57
-44	0.61
-43	0.63
-42	0.63
-41	0.63
-40	0.59
-39	0.64
-38	0.63
-37	0.62
-36	0.66
-35	0.60
-34	0.67
-33	0.66
-32	0.67
-31	0.68
-30	0.66
-29	0.63
-28	0.65
-27	0.64
-26	0.66
-25	0.63
-24	0.65
-23	0.62
-22	0.66
-21	0.65
-20	0.64
-19	0.67
-18	0.65
-17	0.66
-16	0.64
-15	0.63
-14	0.65
-13	0.66
-12	0.64
-11	0.66
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.61
7	0.62
8	0.60
9	0.62
10	0.59
11	0.62
12	0.59
13	0.63
14	0.59
15	0.61
16	0.58
17	0.64
18	0.60
19	0.63
20	0.58
21	0.63
22	0.58
23	0.64
24	0.58
25	0.60
26	0.60
27	0.64
28	0.60
29	0.65
30	0.58
31	0.65
32	0.59
33	0.65
34	0.60
35	0.61
36	0.63
37	0.66
38	0.60
39	0.62
40	0.61
41	0.68
42	0.66
43	0.61
44	0.59
45	0.61
46	0.61
47	0.63
48	0.63
49	0.67
50	0.62
51	0.68
52	0.68
53	0.66
54	0.70
55	0.72
56	0.62
57	0.68
58	0.61
59	0.63
60	0.65
