# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.54
-57	0.59
-56	0.58
-55	0.56
-54	0.62
-53	0.59
-52	0.62
-51	0.62
-50	0.59
-49	0.56
-48	0.62
-47	0.59
-46	0.66
-45	0.58
-44	0.63
-43	0.64
-42	0.61
-41	0.68
-40	0.60
-39	0.58
-38	0.63
-37	0.56
-36	0.64
-35	0.63
-34	0.63
-33	0.61
-32	0.65
-31	0.63
-30	0.64
-29	0.63
-28	0.63
-27	0.63
-26	0.65
-25	0.62
-24	0.64
-23	0.63
-22	0.67
-21	0.63
-20	0.63
-19	0.67
-18	0.66
-17	0.67
-16	0.64
-15	0.64
-14	0.65
-13	0.68
-12	0.64
-11	0.67
-10	0.63
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.68
2	0.64
3	0.65
4	0.65
5	0.64
6	0.61
7	0.63
8	0.60
9	0.63
10	0.59
11	0.64
12	0.60
13	0.64
14	0.60
15	0.62
16	0.60
17	0.64
18	0.59
19	0.65
20	0.59
21	0.64
22	0.60
23	0.65
24	0.60
25	0.59
26	0.60
27	0.64
28	0.62
29	0.66
30	0.59
31	0.67
32	0.62
33	0.62
34	0.62
35	0.60
36	0.60
37	0.68
38	0.64
39	0.65
40	0.62
41	0.68
42	0.64
43	0.61
44	0.63
45	0.62
46	0.62
47	0.66
48	0.59
49	0.68
50	0.64
51	0.71
52	0.63
53	0.68
54	0.66
55	0.68
56	0.68
57	0.66
58	0.70
59	0.68
60	0.65
