# [1]Indel length	[2]Count
-60	2503
-59	47
-58	87
-57	53
-56	113
-55	59
-54	99
-53	65
-52	128
-51	88
-50	171
-49	154
-48	206
-47	105
-46	161
-45	115
-44	216
-43	114
-42	247
-41	141
-40	372
-39	172
-38	320
-37	203
-36	426
-35	280
-34	394
-33	279
-32	630
-31	338
-30	743
-29	388
-28	950
-27	508
-26	926
-25	662
-24	1526
-23	611
-22	1312
-21	808
-20	2472
-19	1012
-18	2290
-17	1244
-16	3793
-15	2391
-14	3611
-13	2157
-12	7672
-11	2747
-10	7937
-9	4327
-8	13545
-7	5602
-6	16540
-5	15187
-4	50698
-3	35393
-2	93039
-1	231973
1	235515
2	92158
3	33545
4	48730
5	14309
6	16096
7	5333
8	13520
9	4097
10	7563
11	2640
12	7532
13	1904
14	3408
15	2227
16	3738
17	1101
18	2174
19	880
20	2523
21	776
22	1203
23	628
24	1534
25	650
26	812
27	483
28	947
29	354
30	740
31	308
32	627
33	264
34	371
35	272
36	393
37	205
38	279
39	178
40	369
41	138
42	220
43	129
44	179
45	118
46	150
47	121
48	170
49	128
50	136
51	93
52	134
53	80
54	124
55	84
56	106
57	66
58	86
59	53
60	2784
