# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.50
-58	0.52
-57	0.57
-56	0.61
-55	0.54
-54	0.61
-53	0.55
-52	0.60
-51	0.59
-50	0.57
-49	0.56
-48	0.59
-47	0.63
-46	0.64
-45	0.55
-44	0.61
-43	0.62
-42	0.58
-41	0.61
-40	0.57
-39	0.60
-38	0.61
-37	0.60
-36	0.62
-35	0.59
-34	0.64
-33	0.59
-32	0.64
-31	0.64
-30	0.64
-29	0.62
-28	0.62
-27	0.61
-26	0.64
-25	0.64
-24	0.64
-23	0.60
-22	0.64
-21	0.62
-20	0.61
-19	0.65
-18	0.63
-17	0.65
-16	0.63
-15	0.63
-14	0.63
-13	0.65
-12	0.62
-11	0.65
-10	0.61
-9	0.63
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.63
-2	0.64
-1	0.68
1	0.67
2	0.62
3	0.64
4	0.63
5	0.62
6	0.59
7	0.59
8	0.58
9	0.60
10	0.56
11	0.60
12	0.57
13	0.60
14	0.56
15	0.57
16	0.56
17	0.61
18	0.55
19	0.62
20	0.56
21	0.60
22	0.57
23	0.61
24	0.58
25	0.60
26	0.58
27	0.63
28	0.57
29	0.62
30	0.58
31	0.65
32	0.57
33	0.61
34	0.58
35	0.60
36	0.60
37	0.63
38	0.63
39	0.63
40	0.59
41	0.68
42	0.59
43	0.63
44	0.59
45	0.62
46	0.59
47	0.61
48	0.61
49	0.62
50	0.62
51	0.61
52	0.65
53	0.62
54	0.67
55	0.60
56	0.64
57	0.61
58	0.66
59	0.65
60	0.63
