# [1]Indel length	[2]Count
-60	2532
-59	60
-58	93
-57	50
-56	120
-55	65
-54	115
-53	60
-52	116
-51	61
-50	153
-49	153
-48	185
-47	109
-46	142
-45	133
-44	212
-43	103
-42	243
-41	149
-40	388
-39	181
-38	310
-37	206
-36	410
-35	228
-34	398
-33	255
-32	646
-31	326
-30	757
-29	396
-28	930
-27	497
-26	918
-25	688
-24	1506
-23	631
-22	1349
-21	803
-20	2501
-19	971
-18	2217
-17	1200
-16	3824
-15	2369
-14	3567
-13	2111
-12	7646
-11	2812
-10	7652
-9	4315
-8	13481
-7	5541
-6	16148
-5	14998
-4	50125
-3	34925
-2	91850
-1	229548
1	233281
2	90931
3	33423
4	48115
5	13888
6	15687
7	5156
8	13291
9	4093
10	7273
11	2595
12	7299
13	1865
14	3318
15	2205
16	3673
17	1099
18	2122
19	907
20	2356
21	786
22	1127
23	583
24	1477
25	616
26	804
27	477
28	877
29	331
30	723
31	285
32	567
33	234
34	360
35	241
36	395
37	196
38	243
39	160
40	326
41	134
42	210
43	121
44	171
45	119
46	144
47	112
48	168
49	124
50	120
51	86
52	120
53	90
54	114
55	84
56	97
57	76
58	79
59	56
60	2609
