# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.56
-58	0.50
-57	0.62
-56	0.58
-55	0.61
-54	0.60
-53	0.64
-52	0.60
-51	0.55
-50	0.64
-49	0.59
-48	0.57
-47	0.60
-46	0.63
-45	0.60
-44	0.62
-43	0.60
-42	0.61
-41	0.63
-40	0.61
-39	0.61
-38	0.62
-37	0.56
-36	0.63
-35	0.60
-34	0.62
-33	0.60
-32	0.65
-31	0.63
-30	0.64
-29	0.63
-28	0.65
-27	0.62
-26	0.64
-25	0.63
-24	0.65
-23	0.63
-22	0.65
-21	0.64
-20	0.63
-19	0.67
-18	0.65
-17	0.66
-16	0.63
-15	0.63
-14	0.64
-13	0.68
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.62
10	0.58
11	0.61
12	0.58
13	0.61
14	0.57
15	0.59
16	0.57
17	0.63
18	0.57
19	0.64
20	0.56
21	0.62
22	0.57
23	0.63
24	0.59
25	0.60
26	0.58
27	0.65
28	0.60
29	0.61
30	0.60
31	0.63
32	0.61
33	0.61
34	0.63
35	0.61
36	0.61
37	0.67
38	0.63
39	0.62
40	0.60
41	0.65
42	0.62
43	0.67
44	0.57
45	0.61
46	0.59
47	0.64
48	0.59
49	0.59
50	0.62
51	0.65
52	0.64
53	0.61
54	0.67
55	0.61
56	0.60
57	0.65
58	0.66
59	0.62
60	0.65
