# [1]Indel length	[2]Count
-60	2530
-59	43
-58	84
-57	59
-56	110
-55	64
-54	129
-53	61
-52	117
-51	82
-50	179
-49	161
-48	189
-47	110
-46	154
-45	117
-44	215
-43	124
-42	225
-41	137
-40	399
-39	193
-38	310
-37	195
-36	440
-35	251
-34	420
-33	278
-32	639
-31	334
-30	786
-29	400
-28	931
-27	487
-26	968
-25	675
-24	1523
-23	616
-22	1330
-21	813
-20	2539
-19	970
-18	2212
-17	1205
-16	3779
-15	2399
-14	3669
-13	2063
-12	7654
-11	2788
-10	7772
-9	4364
-8	13628
-7	5630
-6	16288
-5	14916
-4	50551
-3	35065
-2	92619
-1	229857
1	233695
2	91075
3	33114
4	48529
5	14162
6	15841
7	5123
8	13515
9	4132
10	7299
11	2549
12	7414
13	1888
14	3248
15	2214
16	3529
17	1093
18	2067
19	843
20	2510
21	797
22	1223
23	589
24	1452
25	608
26	862
27	488
28	887
29	318
30	679
31	330
32	589
33	238
34	376
35	278
36	382
37	209
38	257
39	168
40	354
41	131
42	207
43	120
44	170
45	112
46	170
47	101
48	183
49	119
50	149
51	89
52	131
53	78
54	123
55	93
56	100
57	67
58	75
59	64
60	2651
