# [1]Indel length	[2]Count
-60	2512
-59	45
-58	90
-57	46
-56	115
-55	59
-54	110
-53	65
-52	112
-51	82
-50	175
-49	131
-48	196
-47	111
-46	141
-45	128
-44	204
-43	115
-42	212
-41	137
-40	381
-39	161
-38	288
-37	205
-36	422
-35	240
-34	370
-33	256
-32	648
-31	327
-30	747
-29	375
-28	895
-27	478
-26	856
-25	682
-24	1523
-23	633
-22	1284
-21	787
-20	2497
-19	959
-18	2216
-17	1209
-16	3724
-15	2334
-14	3551
-13	2023
-12	7501
-11	2799
-10	7668
-9	4254
-8	13406
-7	5541
-6	16156
-5	14874
-4	50408
-3	34475
-2	90934
-1	228660
1	231414
2	90237
3	32784
4	47815
5	14104
6	15681
7	5067
8	13205
9	4124
10	7193
11	2469
12	7281
13	1876
14	3264
15	2291
16	3613
17	1066
18	1969
19	878
20	2380
21	774
22	1151
23	602
24	1405
25	614
26	826
27	472
28	891
29	321
30	656
31	288
32	552
33	247
34	348
35	261
36	420
37	177
38	241
39	158
40	317
41	125
42	211
43	125
44	160
45	122
46	136
47	102
48	190
49	120
50	139
51	80
52	120
53	61
54	103
55	69
56	110
57	59
58	85
59	57
60	2465
