# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.50
-58	0.54
-57	0.63
-56	0.64
-55	0.66
-54	0.62
-53	0.65
-52	0.66
-51	0.63
-50	0.65
-49	0.59
-48	0.61
-47	0.59
-46	0.65
-45	0.62
-44	0.65
-43	0.65
-42	0.66
-41	0.63
-40	0.62
-39	0.62
-38	0.67
-37	0.64
-36	0.68
-35	0.65
-34	0.67
-33	0.65
-32	0.67
-31	0.66
-30	0.66
-29	0.65
-28	0.67
-27	0.63
-26	0.66
-25	0.63
-24	0.66
-23	0.64
-22	0.68
-21	0.65
-20	0.65
-19	0.67
-18	0.67
-17	0.67
-16	0.65
-15	0.65
-14	0.66
-13	0.67
-12	0.65
-11	0.67
-10	0.64
-9	0.66
-8	0.64
-7	0.66
-6	0.65
-5	0.64
-4	0.65
-3	0.65
-2	0.66
-1	0.69
1	0.68
2	0.65
3	0.66
4	0.66
5	0.65
6	0.62
7	0.64
8	0.61
9	0.64
10	0.60
11	0.64
12	0.60
13	0.64
14	0.60
15	0.62
16	0.60
17	0.64
18	0.61
19	0.66
20	0.60
21	0.64
22	0.61
23	0.66
24	0.61
25	0.64
26	0.61
27	0.66
28	0.61
29	0.66
30	0.62
31	0.69
32	0.63
33	0.65
34	0.61
35	0.63
36	0.64
37	0.66
38	0.65
39	0.65
40	0.65
41	0.67
42	0.66
43	0.73
44	0.63
45	0.58
46	0.64
47	0.68
48	0.68
49	0.66
50	0.66
51	0.65
52	0.65
53	0.67
54	0.68
55	0.64
56	0.63
57	0.65
58	0.62
59	0.76
60	0.67
