# [1]Indel length	[2]Count
-60	2427
-59	52
-58	77
-57	52
-56	124
-55	71
-54	105
-53	67
-52	134
-51	80
-50	155
-49	152
-48	217
-47	93
-46	162
-45	112
-44	225
-43	117
-42	220
-41	134
-40	399
-39	184
-38	313
-37	191
-36	434
-35	265
-34	395
-33	273
-32	617
-31	314
-30	772
-29	353
-28	961
-27	509
-26	921
-25	694
-24	1560
-23	645
-22	1303
-21	800
-20	2513
-19	947
-18	2245
-17	1261
-16	3896
-15	2404
-14	3638
-13	2155
-12	7650
-11	2761
-10	7817
-9	4404
-8	13682
-7	5516
-6	16298
-5	15025
-4	50990
-3	34938
-2	92478
-1	230102
1	234172
2	91384
3	32859
4	48405
5	14075
6	15780
7	5072
8	13522
9	4151
10	7345
11	2473
12	7429
13	1901
14	3289
15	2231
16	3663
17	1071
18	2128
19	850
20	2448
21	766
22	1190
23	573
24	1478
25	632
26	844
27	440
28	853
29	342
30	679
31	301
32	584
33	279
34	393
35	269
36	438
37	198
38	248
39	167
40	366
41	134
42	201
43	132
44	158
45	119
46	158
47	113
48	170
49	122
50	145
51	78
52	127
53	84
54	135
55	81
56	101
57	68
58	79
59	70
60	2693
