# [1]Indel length	[2]Count
-60	2429
-59	45
-58	79
-57	53
-56	119
-55	48
-54	111
-53	59
-52	118
-51	71
-50	156
-49	145
-48	176
-47	108
-46	166
-45	127
-44	206
-43	114
-42	242
-41	142
-40	386
-39	173
-38	306
-37	212
-36	436
-35	242
-34	389
-33	263
-32	655
-31	317
-30	773
-29	373
-28	915
-27	495
-26	878
-25	689
-24	1535
-23	653
-22	1288
-21	823
-20	2545
-19	961
-18	2246
-17	1223
-16	3809
-15	2308
-14	3622
-13	1985
-12	7651
-11	2772
-10	7679
-9	4230
-8	13456
-7	5556
-6	16207
-5	14977
-4	50636
-3	34656
-2	91608
-1	228255
1	231243
2	90024
3	32610
4	47899
5	13714
6	15460
7	4976
8	13130
9	3940
10	7415
11	2429
12	7192
13	1821
14	3179
15	2070
16	3602
17	1029
18	2027
19	842
20	2346
21	751
22	1127
23	582
24	1405
25	594
26	787
27	466
28	858
29	312
30	677
31	294
32	540
33	252
34	348
35	260
36	408
37	202
38	244
39	154
40	330
41	111
42	221
43	101
44	159
45	121
46	145
47	107
48	155
49	103
50	129
51	87
52	132
53	85
54	129
55	77
56	110
57	56
58	67
59	56
60	2579
