# [1]Indel length	[2]Count
-60	2590
-59	50
-58	92
-57	60
-56	126
-55	69
-54	120
-53	65
-52	130
-51	86
-50	184
-49	157
-48	198
-47	98
-46	164
-45	135
-44	201
-43	136
-42	233
-41	145
-40	399
-39	184
-38	294
-37	237
-36	486
-35	288
-34	438
-33	279
-32	688
-31	332
-30	772
-29	389
-28	992
-27	544
-26	988
-25	675
-24	1662
-23	696
-22	1337
-21	901
-20	2625
-19	1054
-18	2421
-17	1248
-16	3965
-15	2488
-14	3709
-13	2223
-12	8114
-11	2913
-10	8362
-9	4620
-8	14299
-7	5818
-6	17231
-5	16245
-4	53321
-3	37266
-2	97982
-1	244435
1	247038
2	96099
3	34595
4	50609
5	14915
6	16470
7	5323
8	13865
9	4178
10	7685
11	2590
12	7598
13	1890
14	3368
15	2177
16	3678
17	1068
18	2095
19	881
20	2515
21	778
22	1170
23	573
24	1536
25	659
26	845
27	496
28	872
29	351
30	713
31	314
32	559
33	231
34	381
35	252
36	392
37	199
38	259
39	156
40	330
41	146
42	214
43	141
44	165
45	130
46	137
47	112
48	171
49	114
50	133
51	70
52	148
53	76
54	112
55	79
56	107
57	53
58	97
59	66
60	2529
