# [1]Indel length	[2]Mean VAF
-60	0.55
-59	0.52
-58	0.57
-57	0.55
-56	0.60
-55	0.55
-54	0.58
-53	0.64
-52	0.59
-51	0.60
-50	0.56
-49	0.56
-48	0.56
-47	0.57
-46	0.62
-45	0.56
-44	0.63
-43	0.62
-42	0.62
-41	0.60
-40	0.59
-39	0.57
-38	0.61
-37	0.60
-36	0.62
-35	0.56
-34	0.61
-33	0.62
-32	0.63
-31	0.65
-30	0.62
-29	0.63
-28	0.63
-27	0.60
-26	0.63
-25	0.61
-24	0.63
-23	0.61
-22	0.64
-21	0.62
-20	0.61
-19	0.64
-18	0.63
-17	0.64
-16	0.62
-15	0.62
-14	0.63
-13	0.65
-12	0.62
-11	0.64
-10	0.61
-9	0.64
-8	0.61
-7	0.64
-6	0.61
-5	0.62
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.67
2	0.61
3	0.62
4	0.62
5	0.60
6	0.56
7	0.55
8	0.55
9	0.56
10	0.54
11	0.55
12	0.54
13	0.54
14	0.51
15	0.55
16	0.52
17	0.55
18	0.52
19	0.55
20	0.52
21	0.56
22	0.53
23	0.55
24	0.53
25	0.55
26	0.52
27	0.56
28	0.52
29	0.57
30	0.54
31	0.56
32	0.53
33	0.57
34	0.54
35	0.58
36	0.53
37	0.60
38	0.59
39	0.58
40	0.52
41	0.66
42	0.57
43	0.60
44	0.53
45	0.56
46	0.56
47	0.56
48	0.55
49	0.59
50	0.58
51	0.62
52	0.57
53	0.61
54	0.61
55	0.55
56	0.56
57	0.57
58	0.57
59	0.65
60	0.58
