# [1]Indel length	[2]Count
-60	2626
-59	45
-58	82
-57	65
-56	116
-55	66
-54	114
-53	63
-52	116
-51	76
-50	152
-49	162
-48	209
-47	107
-46	170
-45	144
-44	213
-43	124
-42	236
-41	149
-40	415
-39	181
-38	322
-37	238
-36	458
-35	275
-34	441
-33	286
-32	660
-31	318
-30	770
-29	396
-28	972
-27	522
-26	1030
-25	686
-24	1634
-23	690
-22	1270
-21	859
-20	2564
-19	973
-18	2312
-17	1269
-16	3916
-15	2441
-14	3826
-13	2171
-12	7959
-11	2897
-10	8153
-9	4443
-8	14001
-7	5672
-6	16816
-5	15435
-4	52520
-3	36252
-2	95641
-1	239030
1	241842
2	94457
3	34310
4	49871
5	14600
6	16368
7	5320
8	13822
9	4231
10	7591
11	2603
12	7665
13	1940
14	3391
15	2338
16	3691
17	1089
18	2222
19	912
20	2619
21	836
22	1245
23	627
24	1485
25	634
26	851
27	481
28	940
29	329
30	690
31	303
32	574
33	263
34	402
35	269
36	411
37	216
38	265
39	169
40	365
41	136
42	217
43	129
44	188
45	126
46	162
47	112
48	203
49	120
50	159
51	86
52	142
53	83
54	132
55	86
56	101
57	71
58	87
59	60
60	2830
