# [1]Indel length	[2]Count
-60	2387
-59	43
-58	85
-57	60
-56	105
-55	67
-54	116
-53	63
-52	115
-51	68
-50	168
-49	153
-48	202
-47	98
-46	175
-45	116
-44	210
-43	107
-42	219
-41	136
-40	362
-39	183
-38	294
-37	222
-36	417
-35	229
-34	380
-33	266
-32	589
-31	325
-30	735
-29	364
-28	911
-27	479
-26	876
-25	710
-24	1514
-23	623
-22	1286
-21	781
-20	2454
-19	959
-18	2178
-17	1178
-16	3749
-15	2220
-14	3437
-13	2055
-12	7502
-11	2679
-10	7613
-9	4197
-8	13055
-7	5478
-6	15989
-5	14758
-4	50246
-3	34349
-2	90086
-1	225496
1	228144
2	88539
3	31703
4	47070
5	13583
6	15276
7	4917
8	13010
9	3799
10	7037
11	2354
12	7042
13	1745
14	3059
15	2071
16	3436
17	998
18	1903
19	801
20	2306
21	723
22	1101
23	569
24	1377
25	620
26	774
27	439
28	833
29	284
30	658
31	306
32	526
33	252
34	342
35	267
36	405
37	183
38	226
39	166
40	311
41	137
42	204
43	120
44	150
45	121
46	137
47	104
48	167
49	118
50	123
51	73
52	126
53	76
54	119
55	82
56	110
57	60
58	83
59	55
60	2398
