# [1]Indel length	[2]Count
-60	2396
-59	48
-58	75
-57	57
-56	106
-55	58
-54	113
-53	72
-52	123
-51	82
-50	142
-49	148
-48	195
-47	112
-46	142
-45	125
-44	208
-43	118
-42	212
-41	156
-40	383
-39	183
-38	305
-37	221
-36	457
-35	243
-34	393
-33	264
-32	635
-31	316
-30	697
-29	390
-28	925
-27	491
-26	873
-25	690
-24	1488
-23	618
-22	1280
-21	790
-20	2435
-19	1015
-18	2223
-17	1214
-16	3686
-15	2376
-14	3588
-13	2103
-12	7667
-11	2771
-10	7729
-9	4320
-8	13352
-7	5439
-6	16121
-5	15203
-4	50012
-3	34592
-2	91010
-1	227598
1	230885
2	89840
3	32504
4	47585
5	14000
6	15570
7	5076
8	13281
9	4012
10	7392
11	2536
12	7241
13	1813
14	3289
15	2256
16	3618
17	1062
18	2069
19	896
20	2414
21	740
22	1152
23	572
24	1486
25	611
26	810
27	469
28	824
29	319
30	728
31	312
32	548
33	245
34	371
35	246
36	404
37	196
38	276
39	176
40	334
41	151
42	196
43	119
44	169
45	124
46	139
47	115
48	173
49	107
50	137
51	84
52	133
53	88
54	107
55	74
56	85
57	72
58	83
59	53
60	2520
