# [1]Indel length	[2]Count
-60	2564
-59	46
-58	76
-57	48
-56	114
-55	67
-54	115
-53	61
-52	128
-51	86
-50	175
-49	164
-48	205
-47	112
-46	162
-45	136
-44	219
-43	110
-42	225
-41	131
-40	382
-39	183
-38	299
-37	212
-36	460
-35	264
-34	410
-33	273
-32	619
-31	334
-30	785
-29	377
-28	962
-27	519
-26	890
-25	694
-24	1540
-23	637
-22	1353
-21	818
-20	2600
-19	1002
-18	2311
-17	1239
-16	3869
-15	2405
-14	3702
-13	2112
-12	7983
-11	2854
-10	7844
-9	4417
-8	13689
-7	5679
-6	16631
-5	15210
-4	51440
-3	35550
-2	93075
-1	232882
1	237363
2	93146
3	33877
4	48889
5	14238
6	16191
7	5364
8	13800
9	4157
10	7478
11	2690
12	7507
13	1964
14	3422
15	2313
16	3805
17	1128
18	2167
19	899
20	2519
21	863
22	1233
23	625
24	1573
25	646
26	867
27	510
28	885
29	348
30	741
31	323
32	580
33	255
34	378
35	304
36	448
37	206
38	267
39	163
40	345
41	144
42	228
43	121
44	169
45	141
46	163
47	114
48	183
49	137
50	134
51	83
52	120
53	88
54	123
55	87
56	102
57	66
58	89
59	69
60	2848
