# [1]Indel length	[2]Count
-60	2298
-59	46
-58	79
-57	49
-56	109
-55	55
-54	108
-53	64
-52	122
-51	69
-50	144
-49	136
-48	204
-47	98
-46	145
-45	129
-44	205
-43	106
-42	225
-41	121
-40	366
-39	184
-38	278
-37	193
-36	398
-35	232
-34	376
-33	260
-32	603
-31	313
-30	742
-29	353
-28	894
-27	486
-26	869
-25	676
-24	1457
-23	630
-22	1232
-21	766
-20	2406
-19	956
-18	2149
-17	1152
-16	3683
-15	2299
-14	3572
-13	2054
-12	7286
-11	2676
-10	7479
-9	4103
-8	13210
-7	5243
-6	15740
-5	14667
-4	49565
-3	34003
-2	89989
-1	225183
1	228538
2	87887
3	31904
4	46741
5	13695
6	15334
7	4786
8	12727
9	3942
10	7060
11	2391
12	6922
13	1742
14	3093
15	2086
16	3477
17	1055
18	1933
19	788
20	2215
21	779
22	1073
23	548
24	1328
25	574
26	722
27	425
28	788
29	319
30	643
31	282
32	517
33	223
34	336
35	223
36	344
37	149
38	228
39	148
40	294
41	121
42	201
43	106
44	142
45	107
46	114
47	105
48	148
49	90
50	119
51	73
52	108
53	70
54	110
55	62
56	85
57	49
58	67
59	52
60	2170
