# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.56
-58	0.60
-57	0.61
-56	0.63
-55	0.56
-54	0.61
-53	0.57
-52	0.60
-51	0.57
-50	0.59
-49	0.57
-48	0.62
-47	0.55
-46	0.62
-45	0.58
-44	0.61
-43	0.60
-42	0.60
-41	0.62
-40	0.59
-39	0.60
-38	0.65
-37	0.58
-36	0.61
-35	0.60
-34	0.64
-33	0.59
-32	0.62
-31	0.63
-30	0.64
-29	0.63
-28	0.61
-27	0.63
-26	0.64
-25	0.62
-24	0.63
-23	0.61
-22	0.64
-21	0.62
-20	0.61
-19	0.64
-18	0.63
-17	0.64
-16	0.61
-15	0.62
-14	0.63
-13	0.66
-12	0.62
-11	0.65
-10	0.61
-9	0.64
-8	0.62
-7	0.64
-6	0.62
-5	0.62
-4	0.62
-3	0.62
-2	0.63
-1	0.67
1	0.66
2	0.62
3	0.63
4	0.62
5	0.61
6	0.58
7	0.59
8	0.57
9	0.59
10	0.56
11	0.58
12	0.56
13	0.59
14	0.55
15	0.56
16	0.55
17	0.60
18	0.55
19	0.62
20	0.56
21	0.61
22	0.55
23	0.60
24	0.56
25	0.59
26	0.58
27	0.60
28	0.58
29	0.59
30	0.56
31	0.60
32	0.56
33	0.63
34	0.58
35	0.58
36	0.57
37	0.65
38	0.61
39	0.59
40	0.57
41	0.63
42	0.60
43	0.60
44	0.58
45	0.57
46	0.59
47	0.60
48	0.58
49	0.65
50	0.59
51	0.57
52	0.61
53	0.63
54	0.60
55	0.63
56	0.62
57	0.63
58	0.60
59	0.63
60	0.63
