# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.51
-58	0.53
-57	0.55
-56	0.60
-55	0.61
-54	0.60
-53	0.59
-52	0.62
-51	0.58
-50	0.62
-49	0.56
-48	0.56
-47	0.58
-46	0.59
-45	0.59
-44	0.62
-43	0.66
-42	0.60
-41	0.60
-40	0.61
-39	0.57
-38	0.62
-37	0.61
-36	0.63
-35	0.62
-34	0.64
-33	0.64
-32	0.63
-31	0.64
-30	0.63
-29	0.63
-28	0.63
-27	0.62
-26	0.63
-25	0.63
-24	0.64
-23	0.60
-22	0.65
-21	0.62
-20	0.62
-19	0.66
-18	0.64
-17	0.66
-16	0.62
-15	0.63
-14	0.63
-13	0.65
-12	0.63
-11	0.65
-10	0.62
-9	0.64
-8	0.62
-7	0.65
-6	0.62
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.62
8	0.58
9	0.61
10	0.57
11	0.61
12	0.58
13	0.62
14	0.57
15	0.58
16	0.57
17	0.62
18	0.56
19	0.63
20	0.57
21	0.63
22	0.57
23	0.62
24	0.57
25	0.59
26	0.58
27	0.60
28	0.59
29	0.65
30	0.61
31	0.63
32	0.58
33	0.63
34	0.61
35	0.59
36	0.59
37	0.62
38	0.63
39	0.62
40	0.60
41	0.66
42	0.59
43	0.60
44	0.60
45	0.58
46	0.59
47	0.63
48	0.59
49	0.61
50	0.59
51	0.66
52	0.65
53	0.66
54	0.61
55	0.62
56	0.64
57	0.64
58	0.61
59	0.67
60	0.64
