# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.52
-58	0.58
-57	0.61
-56	0.62
-55	0.65
-54	0.68
-53	0.64
-52	0.62
-51	0.57
-50	0.58
-49	0.61
-48	0.58
-47	0.60
-46	0.65
-45	0.62
-44	0.62
-43	0.63
-42	0.65
-41	0.64
-40	0.62
-39	0.60
-38	0.65
-37	0.63
-36	0.64
-35	0.61
-34	0.64
-33	0.65
-32	0.66
-31	0.65
-30	0.64
-29	0.62
-28	0.65
-27	0.64
-26	0.66
-25	0.63
-24	0.64
-23	0.65
-22	0.64
-21	0.62
-20	0.63
-19	0.66
-18	0.65
-17	0.67
-16	0.63
-15	0.64
-14	0.65
-13	0.66
-12	0.63
-11	0.66
-10	0.63
-9	0.65
-8	0.63
-7	0.66
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.61
8	0.58
9	0.62
10	0.58
11	0.61
12	0.58
13	0.62
14	0.58
15	0.60
16	0.58
17	0.63
18	0.57
19	0.66
20	0.57
21	0.62
22	0.57
23	0.62
24	0.59
25	0.61
26	0.60
27	0.63
28	0.58
29	0.64
30	0.60
31	0.64
32	0.59
33	0.64
34	0.59
35	0.60
36	0.61
37	0.62
38	0.62
39	0.63
40	0.63
41	0.68
42	0.61
43	0.65
44	0.61
45	0.58
46	0.63
47	0.61
48	0.64
49	0.69
50	0.67
51	0.65
52	0.63
53	0.66
54	0.61
55	0.66
56	0.63
57	0.64
58	0.63
59	0.69
60	0.65
