# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.59
-58	0.52
-57	0.55
-56	0.59
-55	0.58
-54	0.60
-53	0.64
-52	0.64
-51	0.56
-50	0.60
-49	0.56
-48	0.59
-47	0.61
-46	0.62
-45	0.60
-44	0.62
-43	0.61
-42	0.64
-41	0.65
-40	0.61
-39	0.61
-38	0.64
-37	0.59
-36	0.63
-35	0.62
-34	0.64
-33	0.64
-32	0.64
-31	0.63
-30	0.63
-29	0.64
-28	0.64
-27	0.62
-26	0.64
-25	0.64
-24	0.63
-23	0.63
-22	0.65
-21	0.65
-20	0.63
-19	0.66
-18	0.64
-17	0.66
-16	0.63
-15	0.64
-14	0.64
-13	0.67
-12	0.63
-11	0.66
-10	0.62
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.60
7	0.61
8	0.59
9	0.61
10	0.58
11	0.62
12	0.59
13	0.62
14	0.58
15	0.59
16	0.58
17	0.63
18	0.59
19	0.63
20	0.58
21	0.64
22	0.58
23	0.61
24	0.59
25	0.61
26	0.58
27	0.62
28	0.59
29	0.63
30	0.58
31	0.66
32	0.60
33	0.62
34	0.61
35	0.61
36	0.64
37	0.63
38	0.65
39	0.64
40	0.59
41	0.66
42	0.66
43	0.59
44	0.61
45	0.61
46	0.60
47	0.62
48	0.60
49	0.65
50	0.64
51	0.61
52	0.63
53	0.64
54	0.64
55	0.63
56	0.63
57	0.67
58	0.63
59	0.69
60	0.65
