# [1]Indel length	[2]Mean VAF
-60	0.58
-59	0.61
-58	0.59
-57	0.54
-56	0.62
-55	0.59
-54	0.60
-53	0.60
-52	0.62
-51	0.59
-50	0.61
-49	0.60
-48	0.63
-47	0.59
-46	0.64
-45	0.59
-44	0.65
-43	0.63
-42	0.62
-41	0.62
-40	0.65
-39	0.64
-38	0.65
-37	0.61
-36	0.65
-35	0.62
-34	0.67
-33	0.63
-32	0.66
-31	0.65
-30	0.65
-29	0.64
-28	0.66
-27	0.63
-26	0.68
-25	0.65
-24	0.65
-23	0.62
-22	0.67
-21	0.65
-20	0.64
-19	0.67
-18	0.67
-17	0.66
-16	0.65
-15	0.65
-14	0.66
-13	0.68
-12	0.65
-11	0.66
-10	0.64
-9	0.66
-8	0.63
-7	0.66
-6	0.64
-5	0.64
-4	0.64
-3	0.64
-2	0.65
-1	0.69
1	0.67
2	0.64
3	0.65
4	0.65
5	0.64
6	0.61
7	0.62
8	0.60
9	0.63
10	0.59
11	0.63
12	0.60
13	0.63
14	0.59
15	0.60
16	0.59
17	0.64
18	0.59
19	0.65
20	0.59
21	0.63
22	0.60
23	0.64
24	0.62
25	0.63
26	0.60
27	0.65
28	0.61
29	0.64
30	0.59
31	0.67
32	0.62
33	0.63
34	0.63
35	0.63
36	0.61
37	0.68
38	0.64
39	0.60
40	0.62
41	0.69
42	0.64
43	0.67
44	0.64
45	0.64
46	0.61
47	0.66
48	0.66
49	0.68
50	0.60
51	0.61
52	0.67
53	0.71
54	0.72
55	0.67
56	0.63
57	0.66
58	0.70
59	0.64
60	0.66
