# [1]Indel length	[2]Count
-60	2557
-59	45
-58	76
-57	56
-56	119
-55	66
-54	119
-53	68
-52	135
-51	93
-50	170
-49	167
-48	206
-47	112
-46	160
-45	142
-44	228
-43	110
-42	244
-41	148
-40	412
-39	187
-38	317
-37	208
-36	451
-35	237
-34	434
-33	286
-32	633
-31	310
-30	791
-29	373
-28	959
-27	507
-26	940
-25	704
-24	1570
-23	664
-22	1330
-21	839
-20	2585
-19	1003
-18	2305
-17	1232
-16	3980
-15	2401
-14	3699
-13	2159
-12	7832
-11	2834
-10	8025
-9	4450
-8	13704
-7	5785
-6	16557
-5	15191
-4	51503
-3	35712
-2	93890
-1	232975
1	237062
2	92969
3	33991
4	49140
5	14446
6	16413
7	5362
8	13791
9	4292
10	7608
11	2698
12	7582
13	1998
14	3452
15	2306
16	3805
17	1148
18	2153
19	875
20	2619
21	832
22	1192
23	649
24	1611
25	668
26	858
27	479
28	942
29	383
30	768
31	322
32	635
33	266
34	407
35	318
36	447
37	202
38	298
39	208
40	375
41	139
42	213
43	124
44	185
45	134
46	157
47	119
48	199
49	135
50	164
51	89
52	134
53	85
54	121
55	73
56	110
57	79
58	86
59	65
60	3163
