# [1]Indel length	[2]Count
-60	2573
-59	45
-58	92
-57	56
-56	123
-55	79
-54	116
-53	62
-52	122
-51	78
-50	176
-49	148
-48	224
-47	89
-46	160
-45	119
-44	196
-43	109
-42	221
-41	148
-40	385
-39	176
-38	304
-37	222
-36	438
-35	261
-34	395
-33	282
-32	674
-31	317
-30	781
-29	363
-28	937
-27	508
-26	946
-25	684
-24	1522
-23	651
-22	1308
-21	807
-20	2547
-19	1010
-18	2237
-17	1220
-16	3819
-15	2374
-14	3698
-13	2041
-12	7718
-11	2790
-10	7720
-9	4289
-8	13697
-7	5569
-6	16393
-5	15093
-4	51294
-3	35161
-2	92593
-1	230972
1	234733
2	91905
3	33131
4	48734
5	14124
6	15870
7	5227
8	13657
9	4094
10	7243
11	2586
12	7272
13	1859
14	3356
15	2261
16	3705
17	1068
18	2103
19	910
20	2462
21	796
22	1206
23	605
24	1504
25	619
26	855
27	484
28	872
29	323
30	728
31	298
32	588
33	254
34	353
35	253
36	391
37	169
38	260
39	150
40	332
41	144
42	193
43	126
44	184
45	125
46	122
47	108
48	200
49	99
50	134
51	88
52	131
53	88
54	119
55	70
56	91
57	53
58	83
59	70
60	2639
