# [1]Indel length	[2]Mean VAF
-60	0.56
-59	0.48
-58	0.53
-57	0.57
-56	0.62
-55	0.54
-54	0.60
-53	0.56
-52	0.58
-51	0.55
-50	0.58
-49	0.55
-48	0.57
-47	0.58
-46	0.59
-45	0.60
-44	0.61
-43	0.61
-42	0.62
-41	0.60
-40	0.58
-39	0.59
-38	0.65
-37	0.58
-36	0.61
-35	0.59
-34	0.61
-33	0.61
-32	0.63
-31	0.61
-30	0.62
-29	0.64
-28	0.63
-27	0.62
-26	0.63
-25	0.62
-24	0.62
-23	0.63
-22	0.62
-21	0.62
-20	0.62
-19	0.65
-18	0.63
-17	0.65
-16	0.62
-15	0.62
-14	0.63
-13	0.65
-12	0.62
-11	0.64
-10	0.61
-9	0.64
-8	0.61
-7	0.64
-6	0.62
-5	0.62
-4	0.62
-3	0.63
-2	0.63
-1	0.67
1	0.66
2	0.62
3	0.63
4	0.62
5	0.61
6	0.57
7	0.58
8	0.56
9	0.57
10	0.55
11	0.58
12	0.55
13	0.58
14	0.54
15	0.56
16	0.55
17	0.57
18	0.53
19	0.59
20	0.53
21	0.58
22	0.54
23	0.58
24	0.55
25	0.57
26	0.54
27	0.60
28	0.55
29	0.61
30	0.56
31	0.60
32	0.55
33	0.58
34	0.56
35	0.55
36	0.55
37	0.62
38	0.57
39	0.60
40	0.58
41	0.67
42	0.61
43	0.63
44	0.54
45	0.58
46	0.59
47	0.59
48	0.58
49	0.59
50	0.54
51	0.58
52	0.61
53	0.58
54	0.60
55	0.63
56	0.60
57	0.63
58	0.63
59	0.62
60	0.63
