# [1]Indel length	[2]Count
-60	2509
-59	46
-58	88
-57	60
-56	119
-55	62
-54	123
-53	66
-52	119
-51	80
-50	173
-49	167
-48	221
-47	109
-46	149
-45	134
-44	201
-43	118
-42	214
-41	132
-40	386
-39	189
-38	289
-37	214
-36	435
-35	255
-34	392
-33	275
-32	672
-31	296
-30	749
-29	401
-28	918
-27	506
-26	912
-25	713
-24	1552
-23	656
-22	1322
-21	841
-20	2578
-19	975
-18	2300
-17	1210
-16	3877
-15	2385
-14	3692
-13	2078
-12	7814
-11	2743
-10	7807
-9	4363
-8	13637
-7	5464
-6	16376
-5	15220
-4	50982
-3	35479
-2	93195
-1	232609
1	236170
2	92667
3	33729
4	48927
5	14280
6	16228
7	5109
8	13830
9	4168
10	7502
11	2605
12	7581
13	1958
14	3432
15	2182
16	3702
17	1114
18	2124
19	861
20	2492
21	829
22	1207
23	626
24	1532
25	652
26	857
27	471
28	842
29	355
30	721
31	312
32	581
33	236
34	383
35	248
36	430
37	195
38	251
39	153
40	337
41	125
42	210
43	127
44	185
45	126
46	165
47	113
48	182
49	120
50	145
51	80
52	125
53	80
54	115
55	84
56	119
57	60
58	86
59	64
60	2707
