# [1]Indel length	[2]Mean VAF
-60	0.57
-59	0.58
-58	0.56
-57	0.60
-56	0.61
-55	0.60
-54	0.60
-53	0.62
-52	0.56
-51	0.60
-50	0.59
-49	0.55
-48	0.58
-47	0.60
-46	0.59
-45	0.58
-44	0.63
-43	0.64
-42	0.60
-41	0.65
-40	0.62
-39	0.59
-38	0.67
-37	0.59
-36	0.62
-35	0.61
-34	0.65
-33	0.63
-32	0.66
-31	0.65
-30	0.62
-29	0.63
-28	0.64
-27	0.58
-26	0.65
-25	0.62
-24	0.63
-23	0.63
-22	0.66
-21	0.63
-20	0.62
-19	0.67
-18	0.65
-17	0.66
-16	0.64
-15	0.64
-14	0.64
-13	0.68
-12	0.63
-11	0.67
-10	0.63
-9	0.65
-8	0.62
-7	0.65
-6	0.63
-5	0.63
-4	0.63
-3	0.64
-2	0.64
-1	0.68
1	0.67
2	0.63
3	0.64
4	0.64
5	0.63
6	0.59
7	0.61
8	0.58
9	0.61
10	0.57
11	0.60
12	0.57
13	0.61
14	0.57
15	0.58
16	0.57
17	0.62
18	0.56
19	0.61
20	0.56
21	0.61
22	0.57
23	0.62
24	0.58
25	0.58
26	0.58
27	0.64
28	0.59
29	0.60
30	0.57
31	0.64
32	0.60
33	0.66
34	0.57
35	0.59
36	0.60
37	0.62
38	0.60
39	0.64
40	0.59
41	0.66
42	0.62
43	0.60
44	0.58
45	0.60
46	0.62
47	0.62
48	0.61
49	0.63
50	0.59
51	0.63
52	0.60
53	0.69
54	0.57
55	0.61
56	0.60
57	0.61
58	0.57
59	0.59
60	0.62
