# [1]Indel length	[2]Count
-60	2382
-59	47
-58	81
-57	59
-56	107
-55	55
-54	116
-53	55
-52	121
-51	79
-50	176
-49	140
-48	203
-47	102
-46	151
-45	128
-44	194
-43	114
-42	231
-41	139
-40	339
-39	182
-38	291
-37	196
-36	422
-35	232
-34	385
-33	274
-32	620
-31	312
-30	761
-29	367
-28	916
-27	460
-26	885
-25	697
-24	1531
-23	633
-22	1228
-21	782
-20	2465
-19	915
-18	2209
-17	1194
-16	3681
-15	2370
-14	3570
-13	2021
-12	7484
-11	2765
-10	7676
-9	4204
-8	13201
-7	5448
-6	15993
-5	15007
-4	49913
-3	34419
-2	90690
-1	226163
1	229678
2	89336
3	32350
4	47447
5	13815
6	15497
7	4991
8	13176
9	3938
10	7041
11	2496
12	7046
13	1783
14	3160
15	2149
16	3553
17	1016
18	2013
19	845
20	2360
21	811
22	1128
23	586
24	1489
25	620
26	826
27	447
28	862
29	318
30	671
31	275
32	575
33	233
34	354
35	282
36	381
37	197
38	279
39	167
40	315
41	123
42	215
43	120
44	155
45	125
46	155
47	103
48	181
49	109
50	139
51	72
52	116
53	76
54	113
55	56
56	99
57	52
58	76
59	63
60	2500
